"Feature","MnSignal","Log2Rat","pvals","qvals","log.pvals","F.stat","den.df"
"ERCC-00084",38.1666666666667,-0.241008099503795,0.838998474269758,0.64933668985778,-0.175546391027004,0.0443542264740072,3.24337517985902
"ERCC-00085",4.16666666666667,2.58496250072116,0.193894429241795,0.360310344092773,-1.64044144720403,2.0501456164952,3.24337517985902
"ERCC-00092",200.666666666667,1.70043971814109,0.000301837330629821,0.035860076892737,-8.10562232600681,41.670973824971,3.24337517985902
"ERCC-00095",24,1.39854937649027,0.00415286178708049,0.080794993259566,-5.48395759514726,16.9585112870694,3.24337517985902
"ERCC-00096",10188.5,-0.113979350830057,0.816439110075647,0.642496818210791,-0.202802943662711,0.0579493431755976,3.24337517985902
"ERCC-00099",31.5,-0.46948528330122,0.0809995185415723,0.25679964630088,-2.51331206825857,4.10589928146987,3.24337517985902
"ERCC-00108",831.333333333333,1.63656369720837,0.000136172015518866,0.025763459934747,-8.90159165144753,53.4804648995374,3.24337517985902
"ERCC-00109",1.33333333333333,-2,0.869336355988401,0.65767423739309,-0.140025167629225,0.0290458477463107,3.24337517985902
"ERCC-00111",635.333333333333,-0.795942313638543,0.0639402768458377,0.231452752929908,-2.74980580558444,4.77113764633625,3.24337517985902
"ERCC-00112",82.3333333333333,-1.59825932333461,0.0210917055666712,0.145879835082913,-3.85887541689024,8.60477996196625,3.24337517985902
"ERCC-00113",4638,-0.685950720427382,0.0503157129049457,0.208275129861346,-2.98943786686196,5.49622146735895,3.24337517985902
"ERCC-00116",89.6666666666667,1.45567948377619,0.000448035728863891,0.0396391020588915,-7.71063757680098,36.708478293694,3.24337517985902
"ERCC-00130",13726.6666666667,1.92886963842753,8.29036683883712e-05,0.021697293762907,-9.39783124603763,62.2723481336086,3.24337517985902
"ERCC-00131",76,2.20645087746743,8.86908162293564e-05,0.021697293762907,-9.3303542114459,61.0048445385934,3.24337517985902
"ERCC-00136",476.5,1.9075537512354,0.000148884316205824,0.025763459934747,-8.81234095487759,52.0232499475284,3.24337517985902
"ERCC-00143",5.16666666666667,-1.73696559416621,0.634240266971848,0.584255586748745,-0.455327426348758,0.246532276533444,3.24337517985902
"ERCC-00144",11.3333333333333,1.26303440583379,0.023755245912813,0.154736828574714,-3.73995189235251,8.13173676250432,3.24337517985902
"ERCC-00145",987.166666666667,-0.867837819044743,0.00768131928154144,0.100464838112736,-4.86896396512459,13.3404609566358,3.24337517985902
"ERCC-00148",10.5,0.137503523749935,0.658137588603206,0.591738601889129,-0.418341268294756,0.212769639617252,3.24337517985902
"ERCC-00154",3.33333333333333,Inf,0.175144562017907,0.346717412002621,-1.74214357739181,2.25875299822545,3.24337517985902
"ERCC-00157",15,-1.07800251200127,0.0569951489532836,0.220610884462593,-2.86478912085206,5.11248798578033,3.24337517985902
"ERCC-00158",1.16666666666667,Inf,0.8575484234032,0.653876225575647,-0.153677631095388,0.0345952544523678,3.24337517985902
"ERCC-00160",22.3333333333333,-1.08746284125034,0.199758634607343,0.364604967128724,-1.61064546819946,1.99053940020396,3.24337517985902
"ERCC-00162",72.5,-0.669175504624241,0.0469078986377864,0.203744302648222,-3.05956920325829,5.71852695091836,3.24337517985902
"ERCC-00163",24.1666666666667,-1.58496250072116,0.0135692828462168,0.12429400627835,-4.29994665500523,10.50695225432,3.24337517985902
"ERCC-00165",72.5,-1.38702312310925,0.0136945360225155,0.124545017492083,-4.29075835617541,10.4648382332852,3.24337517985902
"ERCC-00168",1.5,0,0.25668468860078,0.404115925882557,-1.35990683993979,1.51611400676627,3.24337517985902
"ERCC-00170",10.6666666666667,2.32192809488736,0.0121266459946822,0.11855508869644,-4.41235009923334,11.0311373888494,3.24337517985902
"ERCC-00171",3888,-0.0910249656663318,0.966854511263318,0.680840393957488,-0.0337072485572188,0.00184994584284212,3.24337517985902
"A1BG",34.3333333333333,-1.70043971814109,0.281768999880734,0.420714987988486,-1.26666769308929,1.35219638363427,3.24337517985902
"A1CF",762.166666666667,0.131789872555542,0.00853576559540152,0.105142851379592,-4.76349022606715,12.7803098583103,3.24337517985902
"A1I3",180872.833333333,-0.0105001583801396,0.824712191530026,0.64537053131921,-0.19272081226431,0.0527405317715096,3.24337517985902
"A2LD1",277.5,-0.474743745403111,0.00123634794138901,0.05029402062822,-6.69559345358385,26.188851247357,3.24337517985902
"A2M",1936.16666666667,2.99925152006576,0.00114694090445707,0.0494118072101167,-6.77065696399562,26.8694921337009,3.24337517985902
"A3GALT2",6,-1.73696559416621,0.195156591398873,0.361141862252664,-1.633953009862,2.03710737172845,3.24337517985902
"AAAS",72.5,0.0558532347335179,0.526426266332872,0.544201698702553,-0.641644002167127,0.442718375842427,3.24337517985902
"AACS",37,-1.2684888359259,0.865074918959334,0.656223940148535,-0.144939164287138,0.0309940709805096,3.24337517985902
"AADAC",886.5,0.271894382754022,0.137458091387744,0.316016950230623,-1.98443619824071,2.78801711069355,3.24337517985902
"AADACL1",273.5,0.956931278108114,0.0595579482984185,0.224257932098113,-2.82080551940207,4.98050033696566,3.24337517985902
"AADAT",2467,0.301497218879625,0.178104215550394,0.349017615898853,-1.72538641939677,2.22383237084576,3.24337517985902
"AAGAB",95.6666666666667,0.415037499278844,0.316566846958387,0.441695372793823,-1.15022085287938,1.15720301074804,3.24337517985902
"AAK1",74.8333333333333,-0.19793937761191,0.142614174554464,0.320228160635694,-1.94761237513918,2.70462884966814,3.24337517985902
"AAMP",1504,0.184138860662012,0.654573886018123,0.590289521043274,-0.423770810747586,0.217608469228515,3.24337517985902
"AARD",1.16666666666667,-1,0.20548271247627,0.369347544594783,-1.58239337278755,1.93465358833317,3.24337517985902
"AARS",3273.83333333333,0.102741340045045,0.537650300830293,0.548203537078794,-0.62054692861764,0.418478687227373,3.24337517985902
"AARS2",161.166666666667,-0.0588936890535683,0.913087674174293,0.669468142032086,-0.0909233743291779,0.0127723052422178,3.24337517985902
"AARSD1",162,-0.299560281858908,0.0999950897740172,0.278110382157451,-2.30263419645943,3.55351948619815,3.24337517985902
"AASDHPPT",406.833333333333,0.292328712627834,0.623035812947162,0.580110547556371,-0.473151277180472,0.263458050392939,3.24337517985902
"AASS",3146.5,0.125815939322418,0.0736391245378412,0.24691130215721,-2.60857881109313,4.36801779624349,3.24337517985902
"AATF",149.333333333333,0.457989644463391,0.819318843532985,0.643236807823509,-0.199281962546816,0.056106653584614,3.24337517985902
"AATK",24.1666666666667,0.556393348524385,0.86934379734642,0.65767423739309,-0.140016607851275,0.0290425028884911,3.24337517985902
"ABAT",1588.16666666667,-0.0717749803503001,0.158626407186566,0.332806062521102,-1.84120348183443,2.46962250831252,3.24337517985902
"ABCA1",1100,-0.0568810219318898,0.861638194902613,0.655388440652155,-0.148919823919851,0.0326129754914715,3.24337517985902
"ABCA17",4.16666666666667,-0.415037499278844,0.97818759574121,0.682715761692243,-0.0220538116552875,0.000800837587891606,3.24337517985902
"ABCA2",696,0.0272582070444241,0.771775700250808,0.631054239333723,-0.259061314889933,0.0906800332309665,3.24337517985902
"ABCA4",24.6666666666667,1,0.0872871371884666,0.263578961763027,-2.43855216733053,3.90562857319973,3.24337517985902
"ABCA5",50.1666666666667,0.199308808223407,0.0930408035626506,0.270886904300914,-2.37471713406514,3.73834569676446,3.24337517985902
"ABCA7",46.3333333333333,-0.473931188332412,0.195580869503751,0.36154744535534,-1.63178133033761,2.03275071800836,3.24337517985902
"ABCB10",302.666666666667,-0.535113951270594,0.0885230749476011,0.264666367794674,-2.42449202708222,3.86849044441547,3.24337517985902
"ABCB11",2107.5,-0.0387374928104389,0.0510038620268213,0.209306156791766,-2.97585392310878,5.4537000899874,3.24337517985902
"ABCB1A",237.166666666667,0.291603558030565,0.175426075313908,0.346960779111322,-1.74053754809824,2.25539676231514,3.24337517985902
"ABCB1B",61.6666666666667,1,0.307008371141033,0.435620117035261,-1.18088026420633,1.20748245232772,3.24337517985902
"ABCB4",2095.66666666667,-0.169045577434044,0.00712429977960462,0.0995353947164158,-4.9442438342036,13.7505469981426,3.24337517985902
"ABCB6",834.333333333333,0.528315486027648,0.0367159424501182,0.185604865579449,-3.30454421905984,6.5324905172263,3.24337517985902
"ABCB7",278.666666666667,-0.35474672008549,0.00855608396974542,0.105142851379592,-4.76111267367439,12.7678738716066,3.24337517985902
"ABCB8",205.5,0.072979445357106,0.461520402939471,0.514580492060505,-0.77322901596344,0.604445161425873,3.24337517985902
"ABCB9",14,-2.28010791919273,0.0174132996223528,0.135091599861957,-4.05052101861315,9.40191961826119,3.24337517985902
"ABCC1",40.1666666666667,0.841302253980942,0.263954435422281,0.409279271242496,-1.33197878382914,1.46629711335555,3.24337517985902
"ABCC10",174,0.141355849245541,0.423966123388672,0.497784760443627,-0.858101724610395,0.717822419779334,3.24337517985902
"ABCC2",3429.83333333333,-0.0320693082091363,0.793389267216379,0.636892481607208,-0.231441298575484,0.0738540399675486,3.24337517985902
"ABCC3",556.666666666667,3.52886793865023,8.28417691741365e-07,0.00197543353139433,-14.0037483511328,238.611458291263,3.24337517985902
"ABCC4",148,0.0465425859370301,0.0460792418984812,0.202535250320802,-3.07739271458571,5.77577158770341,3.24337517985902
"ABCC5",152.5,-0.0729315224538514,0.0210398267773257,0.145807352817978,-3.86133812416336,8.61474800965265,3.24337517985902
"ABCC6",5943.33333333333,-0.330203717694587,0.109657914031402,0.288840832458624,-2.21038963133377,3.32321619377211,3.24337517985902
"ABCC8",61.5,-0.338801913451759,0.283865648722347,0.421735217096353,-1.2592542206319,1.33945830972668,3.24337517985902
"ABCC9",293.833333333333,-0.523337114625733,0.592862369313261,0.569583116113382,-0.52279299914245,0.312747164315144,3.24337517985902
"ABCD1",584.666666666667,-0.632964963943094,0.787043376365828,0.634996147816162,-0.23947191598976,0.0785993238908741,3.24337517985902
"ABCD2",33.3333333333333,-0.67137725253863,0.0103016185674766,0.110364581153586,-4.57545425361867,11.8220727594465,3.24337517985902
"ABCD3",3643,-0.317696428209523,0.00327949323611052,0.0725312705830444,-5.72006636970844,18.5215523564031,3.24337517985902
"ABCD4",60.5,-0.459431618637297,0.381113856710168,0.476136415889002,-0.964657111988546,0.869543496162595,3.24337517985902
"ABCE1",1220.66666666667,0.0838071737292161,0.857298553822765,0.653836973117679,-0.153969050196359,0.0347183335471112,3.24337517985902
"ABCF1",800.333333333333,0.224372785464688,0.754615355149516,0.62708876884844,-0.281547122931799,0.105403133375577,3.24337517985902
"ABCF2",395,-0.219678036639412,0.827811196496553,0.646667176620716,-0.188970174153089,0.0508562338180542,3.24337517985902
"ABCF3",628.333333333333,0.280944603691561,0.909617040290537,0.668409495285537,-0.0947316028926398,0.0138181988505211,3.24337517985902
"ABCG1",187.333333333333,0.588685586763874,0.69296975848458,0.60481038244557,-0.366768919294813,0.168910150384967,3.24337517985902
"ABCG2",126.333333333333,-0.225420114034017,0.81147164699799,0.640983574136841,-0.208905831642198,0.0612026362254,3.24337517985902
"ABCG3",1022.5,-0.909064966842855,0.0413636735337421,0.193007329860447,-3.18535223421202,6.129077923108,3.24337517985902
"ABCG3L1",24.1666666666667,-0.111031312388744,0.62651764615998,0.581107352998161,-0.467578338785724,0.25812109418962,3.24337517985902
"ABCG3L2",1.33333333333333,Inf,0.279856100180157,0.420074402684151,-1.27347973584712,1.36393957191693,3.24337517985902
"ABCG3L3",51.6666666666667,-0.127755547198373,0.307183911449019,0.435620117035261,-1.18030865066528,1.20653806008628,3.24337517985902
"ABCG3L4",34.5,-0.55019708256048,0.48654998757382,0.52542795980553,-0.720415633253508,0.537411458459247,3.24337517985902
"ABCG4",1.16666666666667,0,0.293712266293769,0.426555307370626,-1.22515467694499,1.28143168603241,3.24337517985902
"ABCG5",572.333333333333,-0.32104000926936,0.202665951237876,0.367200229338953,-1.59619621576658,1.96188030306432,3.24337517985902
"ABCG8",262.333333333333,-1.0413407953809,0.062112268176408,0.228683466551437,-2.77881175437851,4.85612179392,3.24337517985902
"ABHD1",498.5,-0.742667953530389,0.000624691992492493,0.0437133788570023,-7.37825184171163,32.9330580971517,3.24337517985902
"ABHD10",38.1666666666667,-0.039528364186638,0.318540391550077,0.44320599838116,-1.14400599395703,1.14710439507109,3.24337517985902
"ABHD12",277.833333333333,0.034905614948201,0.613866772756313,0.577176885322496,-0.487977356860675,0.277852128570038,3.24337517985902
"ABHD13",370,0.803308088994902,0.400429626855516,0.486595536077488,-0.915217241132785,0.797883172067366,3.24337517985902
"ABHD14A",90,0.883485991273576,0.113736289404219,0.292706389801999,-2.17387276112589,3.23395483229489,3.24337517985902
"ABHD14B",4142.66666666667,0.157013193386563,0.715286949481169,0.612949092245678,-0.335071488852959,0.143925839739119,3.24337517985902
"ABHD15",304.333333333333,0.873042825124846,0.968071786875229,0.680889391681551,-0.0324490344602054,0.00171647470408196,3.24337517985902
"ABHD16A",401.833333333333,0.374065718222537,0.0643028322517404,0.231972886304921,-2.74415160124765,4.75465917246176,3.24337517985902
"ABHD2",2602.33333333333,0.123956991911987,0.00720444403155379,0.0995431302987882,-4.93305721676143,13.6890576630834,3.24337517985902
"ABHD3",12.8333333333333,1,0.25953425399934,0.405713405702032,-1.34886658508997,1.49634773049487,3.24337517985902
"ABHD4",690.333333333333,0.347729588073808,0.104673781015636,0.282417420000847,-2.25690661256498,3.43848607909833,3.24337517985902
"ABHD5",302.5,0.374848409163144,0.221989473166168,0.380662689875636,-1.50512531640455,1.78495281607685,3.24337517985902
"ABHD6",535.833333333333,-0.524299718814531,0.00100903608516745,0.0484863465079738,-6.89875977495239,28.0643221325502,3.24337517985902
"ABHD8",31.3333333333333,-3.27301849440642,0.0106255899168113,0.11192767505277,-4.54449004413068,11.6690992467929,3.24337517985902
"ABI1",159.833333333333,0.14957635605051,0.582995475997466,0.56593219377315,-0.539575852528878,0.33010207258453,3.24337517985902
"ABI2",75,0.0204641025597159,0.526703596272768,0.544276337314194,-0.641117324582235,0.442107340765001,3.24337517985902
"ABI3",80.6666666666667,-0.118644496498619,0.299975746226663,0.430701107497157,-1.20405365350527,1.2459908124763,3.24337517985902
"ABL1",553.166666666667,0.64013274784708,0.017576578613633,0.135091599861957,-4.04118802377528,9.36207791741418,3.24337517985902
"ABL2",34.3333333333333,-0.378511623253729,0.122447746150851,0.301947917322064,-2.10007090203469,3.05682726962983,3.24337517985902
"ABLIM2",12.6666666666667,1.41503749927884,0.968395470767928,0.680956532448119,-0.0321147309552672,0.00168182624444412,3.24337517985902
"ABLIM3",364.833333333333,3,0.334115273114656,0.45284481082797,-1.09626921646298,1.07059368733108,3.24337517985902
"ABO",6.33333333333333,Inf,0.000720986965328057,0.0443752235253353,-7.23488949944461,31.4089610714418,3.24337517985902
"ABO2",5.66666666666667,0.263034405833794,0.826912227902543,0.646202762036545,-0.190056722719691,0.0513991018029562,3.24337517985902
"ABP1",4,-0.736965594166206,0.729472414360551,0.61899634903035,-0.315433726181778,0.129241964657269,3.24337517985902
"ABR",90.1666666666667,0.321928094887363,0.519134132469745,0.540736416443231,-0.655592985142144,0.459010409427283,3.24337517985902
"ABT1",121.333333333333,0.567888987362215,0.219907861862607,0.379206410483917,-1.51454663007048,1.80295912994923,3.24337517985902
"ABTB1",386.5,0.511113470833891,0.391148818517972,0.481600092096374,-0.938667181390003,0.831603358010046,3.24337517985902
"ABTB2",740,0.161618182321771,0.117338739614041,0.29640145895966,-2.14269031685759,3.1585831287631,3.24337517985902
"ACAA1A",1125.66666666667,0.249978253008347,0.47763649908385,0.521534503800747,-0.73890529795639,0.560563994503448,3.24337517985902
"ACAA2",9139,0.0562979686964695,0.0257621152031315,0.160208153919474,-3.65885026919418,7.81831979001677,3.24337517985902
"ACACA",1121.16666666667,-0.706500313439154,0.441280840811035,0.505482154677772,-0.818073778987801,0.663501762784738,3.24337517985902
"ACACB",751.833333333333,-0.266536094545346,0.379517341131105,0.475380347761419,-0.968854988510304,0.875727062021768,3.24337517985902
"ACAD10",278,0.854906851537624,0.0878269256417382,0.263797817555167,-2.4323871551755,3.88932401696311,3.24337517985902
"ACAD11",4688.5,0.0430558674853057,0.00720875447862726,0.0995431302987882,-4.9324590917583,13.6857753988234,3.24337517985902
"ACAD9",725.5,0.626514990165662,0.00868980589881121,0.105412297313653,-4.7456046761095,12.6869620604847,3.24337517985902
"ACADL",5678.33333333333,0.185765304264502,0.256530929628712,0.404033676265244,-1.3605060382931,1.51718953303438,3.24337517985902
"ACADM",8139.5,-0.012383724455832,0.0392531875249194,0.189611302648507,-3.23772262722517,6.30458178696826,3.24337517985902
"ACADS",2026.5,0.483881659265389,0.264666637513417,0.409554128033981,-1.32928421655394,1.46152305344409,3.24337517985902
"ACADSB",1072.16666666667,-0.325268722724546,0.665295697820619,0.594564467476211,-0.407523678780652,0.203252173978823,3.24337517985902
"ACADVL",3843.16666666667,0.171098674037257,0.0508645481420981,0.209033198933923,-2.97858909824982,5.46224797668731,3.24337517985902
"ACAP1",31.1666666666667,0.0506260730699681,0.146954595051916,0.324543192212707,-1.91763161711364,2.63752168581021,3.24337517985902
"ACAP2",248.166666666667,0.024982356557337,0.0645664402819883,0.232345779676595,-2.74006050345942,4.74275397205785,3.24337517985902
"ACAP3",227.5,0.00737953036559791,0.748294780488321,0.625420348357994,-0.289958287079417,0.111138512429715,3.24337517985902
"ACAT1",3663.16666666667,0.789325129195813,0.630049093564848,0.582494342784601,-0.461957536339245,0.252779484437644,3.24337517985902
"ACAT3",348.5,-0.191406535836661,0.341444200607411,0.456052179213311,-1.07457100832197,1.03644000885194,3.24337517985902
"ACBD3",467.833333333333,0.0319193338747521,0.546556577002587,0.551545430139527,-0.604117450644242,0.39994179154996,3.24337517985902
"ACBD4",291,-0.343007813006191,0.325902402245577,0.44742723730162,-1.12115732205325,1.1102492468645,3.24337517985902
"ACBD5",602.166666666667,0.335326933752691,0.0406209995908811,0.192466164728222,-3.20347011478996,6.18948730670458,3.24337517985902
"ACBD6",207.833333333333,0.498602215917975,0.106231870243179,0.284115671859767,-2.24213111874245,3.40168154593239,3.24337517985902
"ACCN1",5.66666666666667,-0.15200309344505,0.225501293185083,0.382440502343873,-1.48942938531047,1.75510664513607,3.24337517985902
"ACCN2",1.83333333333333,-Inf,0.0875223833613654,0.263626766885875,-2.43586070848815,3.89850656656307,3.24337517985902
"ACCN5",6.16666666666667,-0.678071905112638,0.191886797424273,0.358907244496977,-1.65084967758345,2.07112828025171,3.24337517985902
"ACD",175.333333333333,0.154885601978171,0.303067026388586,0.433160748325447,-1.19380128873266,1.22890046916525,3.24337517985902
"ACE",19.6666666666667,1.32192809488736,0.110770811525343,0.29009148525799,-2.20029197326055,3.29842586511577,3.24337517985902
"ACE2",4.83333333333333,0,0.0902227000464542,0.26638062720767,-2.40547422008931,3.81852094630725,3.24337517985902
"ACER2",549,1.2464378953031,0.0379976321878981,0.18734416351412,-3.27023143204194,6.41489912911464,3.24337517985902
"ACIN1",1035.33333333333,0.10499725128251,0.630059835599926,0.582494342784601,-0.461940486963862,0.252763345147937,3.24337517985902
"ACLY",3865,-1.68351474203161,0.738187483938917,0.622322852378075,-0.303557443367528,0.120667137166136,3.24337517985902
"ACMSD",98.8333333333333,-1.6724253419715,0.727322109230094,0.618468538561217,-0.318385833232268,0.131409490579127,3.24337517985902
"ACN9",11.1666666666667,0.263034405833794,0.500021458068884,0.531272517407528,-0.693104265343048,0.503847346029704,3.24337517985902
"ACNAT2",2191.66666666667,-1.28987048388734,0.0173710976768141,0.135091599861957,-4.05294750689652,9.41229549410692,3.24337517985902
"ACO1",2714,0.0804620281082791,0.0619632783241879,0.228563186313565,-2.78121335450089,4.86319205495042,3.24337517985902
"ACO2",2009.16666666667,0.777607578663552,0.989802010677503,0.685435154370033,-0.0102503450686546,0.000175010209594989,3.24337517985902
"ACOT1",107.5,Inf,0.00399237374979353,0.0802974419602757,-5.52336930021766,17.2123039362704,3.24337517985902
"ACOT12",1721.33333333333,0.251674543669246,0.0436193504858077,0.197615270271502,-3.13225440860361,5.95389418834693,3.24337517985902
"ACOT13",94,-0.595850816863893,0.775200719990656,0.63178025300764,-0.254633289625496,0.0878875067698798,3.24337517985902
"ACOT2",1264,-0.142740172116081,0.00416155116035453,0.080794993259566,-5.48186739912438,16.9451293087659,3.24337517985902
"ACOT3",523,0.324434950497937,0.00691644234113234,0.0991334093363238,-4.97385375410686,13.9142394944381,3.24337517985902
"ACOT4",847.166666666667,-0.360589715256467,0.00688057942238674,0.0991236724622688,-4.97905241221289,13.9431200295016,3.24337517985902
"ACOT5",355.833333333333,-3.86294724802092,0.00878622557189569,0.105473256589639,-4.73457005974313,12.6296047106332,3.24337517985902
"ACOT7",363,-0.266432982295659,0.00784902949174085,0.101434429424023,-4.84736538645621,13.224397008385,3.24337517985902
"ACOT8",138.333333333333,0.366782330671623,0.229660350102457,0.384296066179431,-1.47115380019714,1.72059538991571,3.24337517985902
"ACOT9",60.6666666666667,0.0269670476002695,0.793673619955555,0.636892481607208,-0.231082960232981,0.0736451569493844,3.24337517985902
"ACOX1",8108,0.0828003050525119,0.0150743008976284,0.129720470427159,-4.19476391239426,10.0313701235113,3.24337517985902
"ACOX2",6127.16666666667,0.31404716980563,0.0328789858758151,0.177539244061624,-3.41492155246279,6.91889939598921,3.24337517985902
"ACOX3",3342,0.115945093227795,0.239479076415283,0.392092147730335,-1.4292892295581,1.64251486958106,3.24337517985902
"ACP1",98.3333333333333,-0.578359765896908,0.11092668211315,0.290179460957066,-2.19888581741339,3.29498021326829,3.24337517985902
"ACP2",1166.16666666667,-0.310929095938105,0.0264255009763518,0.161894798421431,-3.63342578898164,7.72157101168958,3.24337517985902
"ACP6",270,0.0244530437245389,0.830099209115067,0.647423417331358,-0.186210056280224,0.0494882888918805,3.24337517985902
"ACPL2",249.166666666667,-0.100632363106492,0.315842774214395,0.441149058211367,-1.15251073916872,1.16093183384664,3.24337517985902
"ACPP",114.333333333333,-0.74688106303129,0.0409662177859733,0.193007329860447,-3.19500750835619,6.16123060743781,3.24337517985902
"ACPT",2,1.58496250072116,0.515815695072545,0.539394716733849,-0.662005757396544,0.466570305085342,3.24337517985902
"ACRBP",22.6666666666667,-0.280107919192735,0.808763282008479,0.640413019771456,-0.21224901041659,0.0630164402829061,3.24337517985902
"ACSBG1",32.5,0.476438043942987,0.674259073440527,0.597651726604439,-0.394140859966411,0.191708050287557,3.24337517985902
"ACSF2",1104.83333333333,-0.241621099317941,0.156503778148066,0.330876223907339,-1.85467512777214,2.49888728601566,3.24337517985902
"ACSL1",41087.6666666667,-0.187913627096149,0.0156130309517335,0.129987001608508,-4.15964939599126,9.87574388515278,3.24337517985902
"ACSL3",229.5,-1.04570693911576,0.756059625087106,0.627277767764967,-0.279635036749774,0.104116426577927,3.24337517985902
"ACSL4",6884.16666666667,0.826056346820295,0.0220236564883972,0.149166454112861,-3.81563810841216,8.43091769990088,3.24337517985902
"ACSL5",2513.33333333333,-0.627956810861381,0.696820267234063,0.606460674303864,-0.361227767710032,0.164431047050509,3.24337517985902
"ACSM2A",885.5,1.61270749120406,0.00115951178791736,0.0494118072101167,-6.75975623494058,26.7697670962377,3.24337517985902
"ACSM3",766.5,0.980163584345831,0.335988657632406,0.453209226014578,-1.09067787663512,1.06175526370095,3.24337517985902
"ACSM5",1808.5,1.55458885167764,0.982171781277315,0.684176719958644,-0.0179890559085106,0.000534945428805282,3.24337517985902
