"Feature","MnSignal","Pval","LogPval","F.stat","Fold","Den.df"
"ERCC-00058",1.83333333333333,0.0112993207888238,-4.48301266225408,11.3693215000603,0.667,3.24337517985902
"ERCC-00059",16.1666666666667,0.120479899602287,-2.11627234824526,3.09533792606443,0.5,3.24337517985902
"ERCC-00060",361.833333333333,0.95439079361728,-0.0466820544967578,0.00350499732448413,1,3.24337517985902
"ERCC-00062",58.8333333333333,2.27094808676389e-05,-10.692728061305,91.7903606618261,4,3.24337517985902
"ERCC-00067",1.83333333333333,0.456807197833309,-0.783493863686307,0.617792389306844,1,3.24337517985902
"ERCC-00069",3.16666666666667,0.572272384366983,-0.558140204502111,0.349692965939769,0.5,3.24337517985902
"ERCC-00071",55,0.0960501863542711,-2.34288444958964,3.65619478217563,0.667,3.24337517985902
"ERCC-00074",16744.8333333333,0.0368526755244416,-3.30082705716316,6.5196942002787,0.667,3.24337517985902
"ERCC-00076",232,0.00993105096981588,-4.61208896867897,12.0047974989102,0.667,3.24337517985902
"ERCC-00077",2,0.153028993092698,-1.87712787820416,2.54797549907346,0.5,3.24337517985902
"ERCC-00078",62.6666666666667,0.00591419010151807,-5.13040071374685,14.8026634694779,0.5,3.24337517985902
"ERCC-00079",112.833333333333,0.00688152740444749,-4.97891464521628,13.9423541369457,0.5,3.24337517985902
"ERCC-00084",38.1666666666667,0.838998474269758,-0.175546391027004,0.0443542264740072,0.667,3.24337517985902
"ERCC-00085",4.16666666666667,0.193894429241795,-1.64044144720403,2.0501456164952,4,3.24337517985902
"ERCC-00092",200.666666666667,0.000301837330629821,-8.10562232600681,41.670973824971,4,3.24337517985902
"ERCC-00095",24,0.00415286178708049,-5.48395759514726,16.9585112870694,4,3.24337517985902
"ERCC-00096",10188.5,0.816439110075647,-0.202802943662711,0.0579493431755976,1,3.24337517985902
"ERCC-00099",31.5,0.0809995185415723,-2.51331206825857,4.10589928146987,0.667,3.24337517985902
"ERCC-00108",831.333333333333,0.000136172015518866,-8.90159165144753,53.4804648995374,4,3.24337517985902
"ERCC-00109",1.33333333333333,0.869336355988401,-0.140025167629225,0.0290458477463107,1,3.24337517985902
"ERCC-00111",635.333333333333,0.0639402768458377,-2.74980580558444,4.77113764633625,0.667,3.24337517985902
"ERCC-00112",82.3333333333333,0.0210917055666712,-3.85887541689024,8.60477996196625,0.5,3.24337517985902
"ERCC-00113",4638,0.0503157129049457,-2.98943786686196,5.49622146735895,0.667,3.24337517985902
"ERCC-00116",89.6666666666667,0.000448035728863891,-7.71063757680098,36.708478293694,4,3.24337517985902
"ERCC-00130",13726.6666666667,8.29036683883712e-05,-9.39783124603763,62.2723481336086,4,3.24337517985902
"ERCC-00131",76,8.86908162293564e-05,-9.3303542114459,61.0048445385934,4,3.24337517985902
"ERCC-00136",476.5,0.000148884316205824,-8.81234095487759,52.0232499475284,4,3.24337517985902
"ERCC-00143",5.16666666666667,0.634240266971848,-0.455327426348758,0.246532276533444,0.667,3.24337517985902
"ERCC-00144",11.3333333333333,0.023755245912813,-3.73995189235251,8.13173676250432,4,3.24337517985902
"ERCC-00145",987.166666666667,0.00768131928154144,-4.86896396512459,13.3404609566358,0.667,3.24337517985902
"ERCC-00148",10.5,0.658137588603206,-0.418341268294756,0.212769639617252,1,3.24337517985902
"ERCC-00154",3.33333333333333,0.175144562017907,-1.74214357739181,2.25875299822545,4,3.24337517985902
"ERCC-00157",15,0.0569951489532836,-2.86478912085206,5.11248798578033,0.667,3.24337517985902
"ERCC-00158",1.16666666666667,0.8575484234032,-0.153677631095388,0.0345952544523678,1,3.24337517985902
"ERCC-00160",22.3333333333333,0.199758634607343,-1.61064546819946,1.99053940020396,0.5,3.24337517985902
"ERCC-00162",72.5,0.0469078986377864,-3.05956920325829,5.71852695091836,0.667,3.24337517985902
"ERCC-00163",24.1666666666667,0.0135692828462168,-4.29994665500523,10.50695225432,0.5,3.24337517985902
"ERCC-00165",72.5,0.0136945360225155,-4.29075835617541,10.4648382332852,0.5,3.24337517985902
"ERCC-00168",1.5,0.25668468860078,-1.35990683993979,1.51611400676627,0.5,3.24337517985902
"ERCC-00170",10.6666666666667,0.0121266459946822,-4.41235009923334,11.0311373888494,4,3.24337517985902
"ERCC-00171",3888,0.966854511263318,-0.0337072485572188,0.00184994584284212,1,3.24337517985902
