"Feature","MnCnt","Pval","LogPval","F.stat","Fold","Den.df"
"ERCC-00053",37.1666666666667,0.343353283342987,-1.06899538129047,1.02208021015878,1,3.54265331827459
"ERCC-00054",9.66666666666667,0.284830846329487,-1.25585979656811,1.32527209599875,0.667,3.54265331827459
"ERCC-00058",1.83333333333333,0.0109799699844328,-4.5116825765627,11.2220683080261,0.667,3.54265331827459
"ERCC-00059",16.1666666666667,0.113195394988428,-2.17863979435476,3.21069699820706,0.5,3.54265331827459
"ERCC-00060",361.833333333333,0.966235669131812,-0.0343475106194055,0.00191450538023387,1,3.54265331827459
"ERCC-00062",58.8333333333333,2.40791485834697e-05,-10.6341642959781,83.6324966413625,4,3.54265331827459
"ERCC-00067",1.83333333333333,0.447067934483054,-0.80504471720687,0.643242987893741,1,3.54265331827459
"ERCC-00069",3.16666666666667,0.558810705397793,-0.581944493948564,0.373994765968038,0.5,3.54265331827459
"ERCC-00071",55,0.0749054958213989,-2.59152801569822,4.26442664458124,0.667,3.54265331827459
"ERCC-00074",16744.8333333333,0.0246671316880942,-3.70228362240374,7.82865502921194,0.667,3.54265331827459
"ERCC-00076",232,0.00549284071212901,-5.20430972338018,14.7839965339397,0.667,3.54265331827459
"ERCC-00077",2,0.146444120099338,-1.92111135605802,2.62039214758395,0.5,3.54265331827459
"ERCC-00078",62.6666666666667,0.00374383236767296,-5.58764549496078,17.0611269776548,0.5,3.54265331827459
"ERCC-00079",112.833333333333,0.00494637033470316,-5.30910123708887,15.383347819315,0.5,3.54265331827459
"ERCC-00084",38.1666666666667,0.826665090820697,-0.190355634758321,0.0514015948582558,0.667,3.54265331827459
"ERCC-00085",4.16666666666667,0.207127062951862,-1.57442284334844,1.90419708951981,4,3.54265331827459
"ERCC-00092",200.666666666667,0.000156443484514135,-8.7628157345195,48.3046557813876,4,3.54265331827459
"ERCC-00095",24,0.00302589936507385,-5.80054692091921,18.4308701856463,4,3.54265331827459
"ERCC-00096",10188.5,0.801496611270678,-0.22127453492565,0.0678260727621973,1,3.54265331827459
"ERCC-00099",31.5,0.0772850856597721,-2.56025428301628,4.1798411830036,0.667,3.54265331827459
"ERCC-00108",831.333333333333,5.57368460459456e-05,-9.79486912082774,65.6104394091694,4,3.54265331827459
"ERCC-00109",1.33333333333333,0.876811430261956,-0.131463326534448,0.0257140718680246,1,3.54265331827459
"ERCC-00111",635.333333333333,0.0551333831501522,-2.89799988149119,5.1365069857021,0.667,3.54265331827459
"ERCC-00112",82.3333333333333,0.0182895006032289,-4.00142812131359,8.99568211367418,0.5,3.54265331827459
"ERCC-00113",4638,0.0376838735787989,-3.27852303257263,6.33371993694386,0.667,3.54265331827459
"ERCC-00116",89.6666666666667,0.000270341921345249,-8.21582302479007,40.8842655442302,4,3.54265331827459
"ERCC-00130",13726.6666666667,4.01260150706846e-05,-10.1234856791223,72.1929607498355,4,3.54265331827459
"ERCC-00131",76,4.04275996468985e-05,-10.1159978466678,72.0364920556266,4,3.54265331827459
"ERCC-00136",476.5,9.43944363593015e-05,-9.26802842342147,56.1852015910068,4,3.54265331827459
"ERCC-00143",5.16666666666667,0.64004647423264,-0.446214489276332,0.237236631501328,0.667,3.54265331827459
"ERCC-00144",11.3333333333333,0.0216085458272594,-3.83466640238605,8.33319418279664,4,3.54265331827459
"ERCC-00145",987.166666666667,0.00442042083043935,-5.42152037691812,16.0454060921373,0.667,3.54265331827459
"ERCC-00148",10.5,0.640183841111358,-0.445999892140804,0.23703882144121,1,3.54265331827459
"ERCC-00154",3.33333333333333,0.180556141118889,-1.71171351843978,2.17712566380853,4,3.54265331827459
"ERCC-00157",15,0.0572672974932017,-2.86002554256353,5.0241141375163,0.667,3.54265331827459
"ERCC-00158",1.16666666666667,0.865011451641865,-0.145012533245562,0.0309367448147629,1,3.54265331827459
"ERCC-00160",22.3333333333333,0.176371753608902,-1.7351612751648,2.22513882632345,0.5,3.54265331827459
"ERCC-00162",72.5,0.0325797431052237,-3.42406456088464,6.82717919005651,0.667,3.54265331827459
"ERCC-00163",24.1666666666667,0.00932035175774685,-4.67555490874934,12.005446746317,0.5,3.54265331827459
"ERCC-00165",72.5,0.00929645403639037,-4.67812223794071,12.0179993741926,0.5,3.54265331827459
"ERCC-00168",1.5,0.255482120687269,-1.36460284952757,1.51425752214404,0.5,3.54265331827459
"ERCC-00170",10.6666666666667,0.0135836047061685,-4.29889174979471,10.2556612708444,4,3.54265331827459
"ERCC-00171",3888,0.975343901486654,-0.024965150701689,0.00102056927970842,1,3.54265331827459
