"Feature","MnCnt","Log2Rat","pvals","qvals","log.pvals","F.stat","den.df"
"ERCC-00077",2,-Inf,0.146444120099338,0.335873512058191,-1.92111135605802,2.62039214758395,3.54265331827459
"ERCC-00078",62.6666666666667,-0.932885804141463,0.00374383236767296,0.0813829341546835,-5.58764549496078,17.0611269776548,3.54265331827459
"ERCC-00079",112.833333333333,-1.26710407014284,0.00494637033470316,0.0907075676808971,-5.30910123708887,15.383347819315,3.54265331827459
"ERCC-00084",38.1666666666667,-0.241008099503795,0.826665090820697,0.668667439700585,-0.190355634758321,0.0514015948582558,3.54265331827459
"ERCC-00085",4.16666666666667,2.58496250072116,0.207127062951862,0.390022699874349,-1.57442284334844,1.90419708951981,3.54265331827459
"ERCC-00092",200.666666666667,1.70043971814109,0.000156443484514135,0.0246698475336325,-8.7628157345195,48.3046557813876,3.54265331827459
"ERCC-00095",24,1.39854937649027,0.00302589936507385,0.0753140361193757,-5.80054692091921,18.4308701856463,3.54265331827459
"ERCC-00096",10188.5,-0.113979350830057,0.801496611270678,0.662446697059786,-0.22127453492565,0.0678260727621973,3.54265331827459
"ERCC-00099",31.5,-0.46948528330122,0.0772850856597721,0.263185929948515,-2.56025428301628,4.1798411830036,3.54265331827459
"ERCC-00108",831.333333333333,1.63656369720837,5.57368460459456e-05,0.016362745517774,-9.79486912082774,65.6104394091694,3.54265331827459
"ERCC-00109",1.33333333333333,-2,0.876811430261956,0.679999716520675,-0.131463326534448,0.0257140718680246,3.54265331827459
"ERCC-00111",635.333333333333,-0.795942313638543,0.0551333831501522,0.233125725048483,-2.89799988149119,5.1365069857021,3.54265331827459
"ERCC-00112",82.3333333333333,-1.59825932333461,0.0182895006032289,0.145677998990835,-4.00142812131359,8.99568211367418,3.54265331827459
"ERCC-00113",4638,-0.685950720427382,0.0376838735787989,0.19974713192572,-3.27852303257263,6.33371993694386,3.54265331827459
"ERCC-00116",89.6666666666667,1.45567948377619,0.000270341921345249,0.0313656013799812,-8.21582302479007,40.8842655442302,3.54265331827459
"ERCC-00130",13726.6666666667,1.92886963842753,4.01260150706846e-05,0.0150568063472281,-10.1234856791223,72.1929607498355,3.54265331827459
"ERCC-00131",76,2.20645087746743,4.04275996468985e-05,0.0150568063472281,-10.1159978466678,72.0364920556266,3.54265331827459
"ERCC-00136",476.5,1.9075537512354,9.43944363593015e-05,0.022821243143337,-9.26802842342147,56.1852015910068,3.54265331827459
"ERCC-00143",5.16666666666667,-1.73696559416621,0.64004647423264,0.608251458757232,-0.446214489276332,0.237236631501328,3.54265331827459
"ERCC-00144",11.3333333333333,1.26303440583379,0.0216085458272594,0.157198833875507,-3.83466640238605,8.33319418279664,3.54265331827459
"ERCC-00145",987.166666666667,-0.867837819044743,0.00442042083043935,0.0862899770207585,-5.42152037691812,16.0454060921373,3.54265331827459
"ERCC-00148",10.5,0.137503523749935,0.640183841111358,0.608251458757232,-0.445999892140804,0.23703882144121,3.54265331827459
"ERCC-00154",3.33333333333333,Inf,0.180556141118889,0.368234755245972,-1.71171351843978,2.17712566380853,3.54265331827459
"ERCC-00157",15,-1.07800251200127,0.0572672974932017,0.236432539123113,-2.86002554256353,5.0241141375163,3.54265331827459
"ERCC-00158",1.16666666666667,Inf,0.865011451641865,0.676479151465184,-0.145012533245562,0.0309367448147629,3.54265331827459
"ERCC-00160",22.3333333333333,-1.08746284125034,0.176371753608902,0.364924782376973,-1.7351612751648,2.22513882632345,3.54265331827459
"ERCC-00162",72.5,-0.669175504624241,0.0325797431052237,0.187671786592849,-3.42406456088464,6.82717919005651,3.54265331827459
"ERCC-00163",24.1666666666667,-1.58496250072116,0.00932035175774685,0.111256084717547,-4.67555490874934,12.005446746317,3.54265331827459
"ERCC-00165",72.5,-1.38702312310925,0.00929645403639037,0.111256084717547,-4.67812223794071,12.0179993741926,3.54265331827459
"ERCC-00168",1.5,0,0.255482120687269,0.422803106915512,-1.36460284952757,1.51425752214404,3.54265331827459
"ERCC-00170",10.6666666666667,2.32192809488736,0.0135836047061685,0.128194294701154,-4.29889174979471,10.2556612708444,3.54265331827459
"ERCC-00171",3888,-0.0910249656663318,0.975343901486654,0.7039794261763,-0.024965150701689,0.00102056927970842,3.54265331827459
"A1BG",34.3333333333333,-1.70043971814109,0.263674250612999,0.427982043719233,-1.3330408369094,1.45847335379703,3.54265331827459
"A1CF",762.166666666667,0.131789872555542,0.00901387185741379,0.109903766580244,-4.70899057076616,12.1696131215867,3.54265331827459
"A1I3",180872.833333333,-0.0105001583801396,0.909024410175069,0.689089460834681,-0.0953833312872533,0.0139624554526142,3.54265331827459
"A2LD1",277.5,-0.474743745403111,0.0014476389526817,0.0540890554138343,-6.53782135818017,23.8258024259824,3.54265331827459
"A2M",1936.16666666667,2.99925152006576,0.000947126311537731,0.0465292166158999,-6.96207809295695,27.4472925560089,3.54265331827459
"A3GALT2",6,-1.73696559416621,0.171661583602794,0.361679184094339,-1.76223027750571,2.28107509472576,3.54265331827459
"AAAS",72.5,0.0558532347335179,0.395940743605011,0.504437835157035,-0.926490716285526,0.810013990114427,3.54265331827459
"AACS",37,-1.2684888359259,0.82549140104442,0.668406523264752,-0.19177643233954,0.0521139018513713,3.54265331827459
"AADAC",886.5,0.271894382754022,0.10245195360976,0.290243114545538,-2.27836133556971,3.45289379475938,3.54265331827459
"AADACL1",273.5,0.956931278108114,0.0558553607894225,0.234112342181935,-2.88498977258671,5.09786010804818,3.54265331827459
"AADAT",2467,0.301497218879625,0.175861437554772,0.364585376216955,-1.73805888063746,2.23110050904158,3.54265331827459
"AAGAB",95.6666666666667,0.415037499278844,0.454990408434589,0.533450457471448,-0.78747894061692,0.620241875659201,3.54265331827459
"AAK1",74.8333333333333,-0.19793937761191,0.120713153213425,0.307964655311717,-2.11433818238822,3.05858653190757,3.54265331827459
"AAMP",1504,0.184138860662012,0.906184513917507,0.688050683946232,-0.0985123359289885,0.0148527404626161,3.54265331827459
"AARD",1.16666666666667,-1,0.197931852770697,0.382988401209237,-1.61983248545619,1.99291936829542,3.54265331827459
"AARS",3273.83333333333,0.102741340045045,0.408518774924991,0.510206406301954,-0.895217405089544,0.765803528643158,3.54265331827459
"AARS2",161.166666666667,-0.0588936890535683,0.913819530774204,0.690150362271587,-0.0901221769426025,0.0125225966572615,3.54265331827459
"AARSD1",162,-0.299560281858908,0.0527062382162952,0.228894677883602,-2.94302145821454,5.27138379650757,3.54265331827459
"AASDHPPT",406.833333333333,0.292328712627834,0.875857541223559,0.679651561300638,-0.13255182544451,0.0261177952534169,3.54265331827459
"AASS",3146.5,0.125815939322418,0.0601901795306599,0.24007199367943,-2.81024607069456,4.87866564881908,3.54265331827459
"AATF",149.333333333333,0.457989644463391,0.705388623558843,0.631068586222824,-0.349006388955768,0.154230899547043,3.54265331827459
"AATK",24.1666666666667,0.556393348524385,0.995872480710964,0.709364973262056,-0.0041360610089544,2.85896855233565e-05,3.54265331827459
"ABAT",1588.16666666667,-0.0717749803503001,0.121255207112505,0.308470483714513,-2.1098578048289,3.04810567830328,3.54265331827459
"ABCA1",1100,-0.0568810219318898,0.719708711319507,0.634657003202461,-0.328908716443388,0.138818636647641,3.54265331827459
"ABCA17",4.16666666666667,-0.415037499278844,0.948431905878056,0.69788830599925,-0.0529452835620986,0.00447014041923448,3.54265331827459
"ABCA2",696,0.0272582070444241,0.865974127041557,0.676902560315862,-0.143900247261441,0.0304919810574628,3.54265331827459
"ABCA4",24.6666666666667,1,0.0751784413141858,0.259814814704164,-2.58789077378003,4.25454794663321,3.54265331827459
"ABCA5",50.1666666666667,0.199308808223407,0.0932387890118809,0.281073663334723,-2.37259145275949,3.6888725114793,3.54265331827459
"ABCA7",46.3333333333333,-0.473931188332412,0.153196834768997,0.344619559397249,-1.87603168266587,2.52220292271921,3.54265331827459
"ABCB10",302.666666666667,-0.535113951270594,0.0422041227792081,0.208359092639694,-3.16523736652237,5.96350754791327,3.54265331827459
"ABCB11",2107.5,-0.0387374928104389,0.0541481801993345,0.231637330838419,-2.91603091276034,5.19031220074889,3.54265331827459
"ABCB1A",237.166666666667,0.291603558030565,0.172265328653281,0.362116663962186,-1.75871938231759,2.27378933042797,3.54265331827459
"ABCB1B",61.6666666666667,1,0.283754972170649,0.440789367560269,-1.25964418727168,1.33169629704394,3.54265331827459
"ABCB4",2095.66666666667,-0.169045577434044,0.00734939868175339,0.104158719248298,-4.91313678111052,13.2048919206806,3.54265331827459
"ABCB6",834.333333333333,0.528315486027648,0.105136464214606,0.291670193640484,-2.25249611346385,3.38933418810894,3.54265331827459
"ABCB7",278.666666666667,-0.35474672008549,0.00902539033139738,0.109903766580244,-4.70771352568212,12.1633155302198,3.54265331827459
"ABCB8",205.5,0.072979445357106,0.485773363752562,0.547179499007643,-0.722013093574404,0.537130078055001,3.54265331827459
"ABCB9",14,-2.28010791919273,0.0117510550514353,0.120242513637173,-4.44381225081148,10.9077141306171,3.54265331827459
"ABCC1",40.1666666666667,0.841302253980942,0.339949187486252,0.473399693417571,-1.07895912111033,1.03754072600336,3.54265331827459
"ABCC10",174,0.141355849245541,0.368893141740504,0.489501612582326,-0.997248265659659,0.913170540854022,3.54265331827459
"ABCC2",3429.83333333333,-0.0320693082091363,0.687105871908505,0.624434523724479,-0.37526689105162,0.175305294077867,3.54265331827459
"ABCC3",556.666666666667,3.52886793865023,1.43669997260967e-06,0.00295241844371288,-13.4531617599945,184.069179961448,3.54265331827459
"ABCC4",148,0.0465425859370301,0.0488135403187742,0.221094041935375,-3.01974753906083,5.5053523586755,3.54265331827459
"ABCC5",152.5,-0.0729315224538514,0.0180210314086651,0.144934829284313,-4.01621579155506,9.05591473425131,3.54265331827459
"ABCC6",5943.33333333333,-0.330203717694587,0.0590386594854442,0.239067334408628,-2.82956280414003,4.93485375017934,3.54265331827459
"ABCC8",61.5,-0.338801913451759,0.250443349010514,0.419703227087957,-1.38452253568799,1.54985413620108,3.54265331827459
"ABCC9",293.833333333333,-0.523337114625733,0.540672649368379,0.569849510945114,-0.614941267619873,0.41052978884086,3.54265331827459
"ABCD1",584.666666666667,-0.632964963943094,0.768105090350153,0.650488621710287,-0.263828718802282,0.0934473709784348,3.54265331827459
"ABCD2",33.3333333333333,-0.67137725253863,0.00719951489152423,0.103467253657982,-4.93374163140719,13.3125993306833,3.54265331827459
"ABCD3",3643,-0.317696428209523,0.00358135655686935,0.0799966056996359,-5.63201362384423,17.3401595520013,3.54265331827459
"ABCD4",60.5,-0.459431618637297,0.295001291591918,0.447933630104521,-1.22077554437421,1.2662443136902,3.54265331827459
"ABCE1",1220.66666666667,0.0838071737292161,0.984343123492012,0.705811048250035,-0.0157807399767686,0.00041143778685138,3.54265331827459
"ABCF1",800.333333333333,0.224372785464688,0.991951831346327,0.708321829197104,-0.00808072998675588,0.000108702223455302,3.54265331827459
"ABCF2",395,-0.219678036639412,0.705001650327383,0.630863658359579,-0.349555135282703,0.15466054691935,3.54265331827459
"ABCF3",628.333333333333,0.280944603691561,0.85186833306773,0.674674234184508,-0.160323302748049,0.0373438296576164,3.54265331827459
"ABCG1",187.333333333333,0.588685586763874,0.883542224617862,0.681596532500324,-0.123816195927666,0.0229571255739381,3.54265331827459
"ABCG2",126.333333333333,-0.225420114034017,0.818039104745198,0.666490183508925,-0.20084513821005,0.0567581261593968,3.54265331827459
"ABCG3",1022.5,-0.909064966842855,0.0250566066679597,0.168402473610447,-3.68661774698443,7.77016931725955,3.54265331827459
"ABCG3L1",24.1666666666667,-0.111031312388744,0.647898866696856,0.610888814435439,-0.434020664722297,0.226094811237538,3.54265331827459
"ABCG3L2",1.33333333333333,Inf,0.293867827843106,0.44774671823361,-1.22462517788767,1.27267433921502,3.54265331827459
"ABCG3L3",51.6666666666667,-0.127755547198373,0.289059941380201,0.444041200791223,-1.24112120275603,1.3003584154957,3.54265331827459
"ABCG3L4",34.5,-0.55019708256048,0.402764098593408,0.507650652398101,-0.909404251719224,0.785752569906738,3.54265331827459
"ABCG4",1.16666666666667,0,0.310255763054551,0.456797845657964,-1.17035827955165,1.18310553634404,3.54265331827459
"ABCG5",572.333333333333,-0.32104000926936,0.200991784278261,0.384758376052005,-1.60449124599594,1.96277379978859,3.54265331827459
"ABCG8",262.333333333333,-1.0413407953809,0.0559358884718034,0.234112342181935,-2.88354909280468,5.09358956927019,3.54265331827459
"ABHD1",498.5,-0.742667953530389,0.000680245267116189,0.0414519768285663,-7.29305713789045,30.571114195038,3.54265331827459
"ABHD10",38.1666666666667,-0.039528364186638,0.33913419688178,0.473210507276902,-1.08135938892578,1.04127728097791,3.54265331827459
"ABHD12",277.833333333333,0.034905614948201,0.467671143901937,0.539009970347324,-0.759989914032807,0.584836361061571,3.54265331827459
"ABHD13",370,0.803308088994902,0.582671364636342,0.586891548998248,-0.540131948590254,0.329480626382229,3.54265331827459
"ABHD14A",90,0.883485991273576,0.19838143729885,0.383281537614273,-1.61756365051033,1.98845007813802,3.54265331827459
"ABHD14B",4142.66666666667,0.157013193386563,0.876692502492696,0.679999716520675,-0.131598972388696,0.0257642301876733,3.54265331827459
"ABHD15",304.333333333333,0.873042825124846,0.804056257692985,0.663255638558589,-0.218086039996158,0.0660443928723747,3.54265331827459
"ABHD16A",401.833333333333,0.374065718222537,0.0640622920526995,0.245436267608111,-2.74789935566132,4.6994824925551,3.54265331827459
"ABHD2",2602.33333333333,0.123956991911987,0.0069304058220728,0.101366433910033,-4.97183690731124,13.5133216514104,3.54265331827459
"ABHD3",12.8333333333333,1,0.273698223295994,0.434858056899413,-1.29572915438517,1.3935080565698,3.54265331827459
"ABHD4",690.333333333333,0.347729588073808,0.103295493207326,0.29053599819369,-2.27016153200454,3.43268775993605,3.54265331827459
"ABHD5",302.5,0.374848409163144,0.159680502913857,0.351320224170697,-1.83458031691331,2.43325652633483,3.54265331827459
"ABHD6",535.833333333333,-0.524299718814531,0.00190031324741751,0.0638146805125291,-6.26573653933697,21.7100429467922,3.54265331827459
"ABHD8",31.3333333333333,-3.27301849440642,0.00696360662111121,0.101671130418355,-4.96705774616288,13.4880269077918,3.54265331827459
"ABI1",159.833333333333,0.14957635605051,0.502785102567714,0.553023302160889,-0.687592431647485,0.495132967247611,3.54265331827459
"ABI2",75,0.0204641025597159,0.452561017049009,0.532043987434619,-0.79283268062563,0.627221338067499,3.54265331827459
"ABI3",80.6666666666667,-0.118644496498619,0.244718289987555,0.41578841333148,-1.4076475667924,1.59155555381962,3.54265331827459
"ABL1",553.166666666667,0.64013274784708,0.0166804881094667,0.139626896394925,-4.09351561932222,9.37479443637465,3.54265331827459
"ABL2",34.3333333333333,-0.378511623253729,0.126300440607262,0.314602915694452,-2.06909176105488,2.95344482778658,3.54265331827459
"ABLIM2",12.6666666666667,1.41503749927884,0.886420798407112,0.682245221245923,-0.12056349935745,0.0218269880778259,3.54265331827459
"ABLIM3",364.833333333333,3,0.303505243412753,0.453022208038198,-1.19235639214829,1.21913487766601,3.54265331827459
"ABO",6.33333333333333,Inf,0.000589595381942874,0.0392446797578297,-7.43607404964548,32.0084945198638,3.54265331827459
"ABO2",5.66666666666667,0.263034405833794,0.76129702655676,0.647606251189258,-0.272731686422035,0.0992263783625543,3.54265331827459
"ABP1",4,-0.736965594166206,0.705460977956391,0.631068586222824,-0.348903820407662,0.154150643810524,3.54265331827459
"ABR",90.1666666666667,0.321928094887363,0.418125647067146,0.514673977072767,-0.871973300556099,0.733505064513568,3.54265331827459
"ABT1",121.333333333333,0.567888987362215,0.397149457101105,0.505081085808697,-0.923442602890949,0.805667185002031,3.54265331827459
"ABTB1",386.5,0.511113470833891,0.460940252569334,0.535944621829191,-0.774486848355884,0.603417946365439,3.54265331827459
"ABTB2",740,0.161618182321771,0.0841055228676634,0.270904152810421,-2.47568304391373,3.95508434792254,3.54265331827459
"ACAA1A",1125.66666666667,0.249978253008347,0.357338338046666,0.483596075116439,-1.02907222038997,0.960950554199369,3.54265331827459
"ACAA2",9139,0.0562979686964695,0.0263515845117789,0.170879097313115,-3.63622687252836,7.58376789925169,3.54265331827459
"ACACA",1121.16666666667,-0.706500313439154,0.398850103994486,0.505870676567609,-0.919169611889202,0.799587292760071,3.54265331827459
"ACACB",751.833333333333,-0.266536094545346,0.350385706022396,0.479171203794423,-1.04872071406705,0.990871690256934,3.54265331827459
"ACAD10",278,0.854906851537624,0.170614337633084,0.360758972563458,-1.76834960505801,2.29379574917255,3.54265331827459
"ACAD11",4688.5,0.0430558674853057,0.00726144463013592,0.103807086712552,-4.92517648507309,13.2677539612469,3.54265331827459
"ACAD9",725.5,0.626514990165662,0.00400442812022345,0.0841896922611478,-5.5203545001123,16.6442260928297,3.54265331827459
"ACADL",5678.33333333333,0.185765304264502,0.218170482775829,0.397787541318909,-1.52247849073824,1.80458992341433,3.54265331827459
"ACADM",8139.5,-0.012383724455832,0.0355221867669517,0.195431230973789,-3.33759779836827,6.53156313903939,3.54265331827459
"ACADS",2026.5,0.483881659265389,0.463189565154212,0.537164661557413,-0.769618880709807,0.597155816598272,3.54265331827459
"ACADSB",1072.16666666667,-0.325268722724546,0.56288984241873,0.579119362254593,-0.574671331765164,0.366106513985695,3.54265331827459
"ACADVL",3843.16666666667,0.171098674037257,0.0538682943483839,0.231021536490012,-2.92121320515621,5.20582881627512,3.54265331827459
"ACAP1",31.1666666666667,0.0506260730699681,0.116630436087809,0.305027739306965,-2.14874500921553,3.13958467639997,3.54265331827459
"ACAP2",248.166666666667,0.024982356557337,0.0629028778716264,0.243094337613902,-2.76616336319637,4.75163120715821,3.54265331827459
"ACAP3",227.5,0.00737953036559791,0.923853333805169,0.691429344619657,-0.0792019495874226,0.00976624705216778,3.54265331827459
"ACAT1",3663.16666666667,0.789325129195813,0.824758512536949,0.668327580151195,-0.192664647572423,0.052561320759129,3.54265331827459
"ACAT3",348.5,-0.191406535836661,0.305222427920435,0.454269121402494,-1.18671449629396,1.20985796642293,3.54265331827459
"ACBD3",467.833333333333,0.0319193338747521,0.68074474639254,0.622836152610577,-0.384567864839553,0.183016404133742,3.54265331827459
"ACBD4",291,-0.343007813006191,0.242470162787708,0.414022587892596,-1.41687661622534,1.60831109394085,3.54265331827459
"ACBD5",602.166666666667,0.335326933752691,0.0597115515049167,0.239662574887898,-2.81822978475618,4.90184976964039,3.54265331827459
"ACBD6",207.833333333333,0.498602215917975,0.103676842003542,0.29053599819369,-2.26647650591284,3.42362412906747,3.54265331827459
"ACCN1",5.66666666666667,-0.15200309344505,0.197656971039534,0.382922531686299,-1.62122222024575,1.99565884272963,3.54265331827459
"ACCN2",1.83333333333333,-Inf,0.0785410442453585,0.26485222670417,-2.5441339342069,4.13655250734555,3.54265331827459
"ACCN5",6.16666666666667,-0.678071905112638,0.177547538183985,0.366401302713397,-1.7285168851694,2.21149186831451,3.54265331827459
"ACD",175.333333333333,0.154885601978171,0.228736692378711,0.405426874981516,-1.47518375191237,1.71565090625686,3.54265331827459
"ACE",19.6666666666667,1.32192809488736,0.136316711372059,0.323921438858769,-1.99277434051681,2.77961957585004,3.54265331827459
"ACE2",4.83333333333333,0,0.0885337530634999,0.276184990581393,-2.42437140913112,3.82152474083769,3.54265331827459
"ACER2",549,1.2464378953031,0.0460667306325267,0.216135003310142,-3.07766426776786,5.68543876823003,3.54265331827459
"ACIN1",1035.33333333333,0.10499725128251,0.488286944208455,0.548239987595202,-0.716852045506343,0.53075688127453,3.54265331827459
"ACLY",3865,-1.68351474203161,0.708597436092631,0.632108912874006,-0.34446770482907,0.150695130404084,3.54265331827459
"ACMSD",98.8333333333333,-1.6724253419715,0.728845113131101,0.637370207383614,-0.316294034388069,0.129472442297263,3.54265331827459
"ACN9",11.1666666666667,0.263034405833794,0.543483978341334,0.571362943407609,-0.609755051528175,0.404707264318017,3.54265331827459
"ACNAT2",2191.66666666667,-1.28987048388734,0.0199850980608618,0.151682594010326,-3.91276838010775,8.6396658702848,3.54265331827459
"ACO1",2714,0.0804620281082791,0.0610430358563548,0.241121458308139,-2.7961761577192,4.8379401997545,3.54265331827459
"ACO2",2009.16666666667,0.777607578663552,0.858430842359837,0.675018175247024,-0.15264915825539,0.0340664892624774,3.54265331827459
"ACOT1",107.5,Inf,0.00340633436261019,0.079472336508328,-5.68211853285459,17.6592923040928,3.54265331827459
"ACOT12",1721.33333333333,0.251674543669246,0.0440654571111476,0.212195698566862,-3.12207908891919,5.8255937552609,3.54265331827459
"ACOT13",94,-0.595850816863893,0.710883719040472,0.632671556525327,-0.34124640820729,0.148205052657847,3.54265331827459
"ACOT2",1264,-0.142740172116081,0.0037977443073054,0.0817629583417271,-5.5733479918427,16.9719154061917,3.54265331827459
"ACOT3",523,0.324434950497937,0.0062462731096583,0.0986391848535204,-5.07577029554752,14.0715685054674,3.54265331827459
"ACOT4",847.166666666667,-0.360589715256467,0.00663941295512748,0.0994624976113723,-5.01473172977459,13.7418203588247,3.54265331827459
"ACOT5",355.833333333333,-3.86294724802092,0.00884973631768002,0.109160589529486,-4.72736761501859,12.2604793389796,3.54265331827459
"ACOT7",363,-0.266432982295659,0.0108632394226167,0.117070056003581,-4.52237071958039,11.2721043767232,3.54265331827459
"ACOT8",138.333333333333,0.366782330671623,0.342003548823782,0.474948364116867,-1.07293416529564,1.02818223917011,3.54265331827459
"ACOT9",60.6666666666667,0.0269670476002695,0.943876556668882,0.69690696989295,-0.0577598876278775,0.00529642643217673,3.54265331827459
"ACOX1",8108,0.0828003050525119,0.015143069151853,0.133875768952639,-4.19021233342933,9.78335286886809,3.54265331827459
"ACOX2",6127.16666666667,0.31404716980563,0.0197021111350744,0.151031795354515,-3.9270294847629,8.69634503050648,3.54265331827459
"ACOX3",3342,0.115945093227795,0.158707120027426,0.350092217802826,-1.84069478775909,2.44629637464785,3.54265331827459
"ACP1",98.3333333333333,-0.578359765896908,0.0823052151848031,0.269326778988488,-2.49732080532618,4.01203857999058,3.54265331827459
"ACP2",1166.16666666667,-0.310929095938105,0.0123465670460217,0.122423888642538,-4.39437722653157,10.6823809422698,3.54265331827459
"ACP6",270,0.0244530437245389,0.960683899359211,0.699886701474139,-0.040109852987396,0.00259652756308084,3.54265331827459
"ACPL2",249.166666666667,-0.100632363106492,0.22004160841448,0.398928544589111,-1.51393862135571,1.78840674734939,3.54265331827459
"ACPP",114.333333333333,-0.74688106303129,0.0214957197852845,0.156922572500034,-3.83990144342173,8.35352978987135,3.54265331827459
"ACPT",2,1.58496250072116,0.487879312281222,0.547939328726827,-0.717687214614509,0.531786395795705,3.54265331827459
"ACRBP",22.6666666666667,-0.280107919192735,0.730987506706149,0.637672468719619,-0.313358910067668,0.127334774100661,3.54265331827459
"ACSBG1",32.5,0.476438043942987,0.610123319615864,0.59868851465231,-0.494094178942333,0.282877278466452,3.54265331827459
"ACSF2",1104.83333333333,-0.241621099317941,0.0894293295122962,0.277137295219743,-2.41430657999872,3.79557351412585,3.54265331827459
"ACSL1",41087.6666666667,-0.187913627096149,0.0106113599809929,0.115785237770362,-4.54583015540057,11.3824405596325,3.54265331827459
"ACSL3",229.5,-1.04570693911576,0.74033528604866,0.63979011743243,-0.300652106142917,0.118243904468866,3.54265331827459
"ACSL4",6884.16666666667,0.826056346820295,0.0451535752019676,0.214544733040563,-3.09768581727144,5.7483969013527,3.54265331827459
"ACSL5",2513.33333333333,-0.627956810861381,0.686719608864035,0.624402576454468,-0.375829208551264,0.175767873452044,3.54265331827459
"ACSM2A",885.5,1.61270749120406,0.00116616661652522,0.0494118019991612,-6.75403330544325,25.6201902335014,3.54265331827459
"ACSM3",766.5,0.980163584345831,0.288797722643984,0.44388879583649,-1.24202875757633,1.30188764569454,3.54265331827459
