"Feature","MnCnt","Log2Rat","pvals","qvals","log.pvals","F.stat","den.df"
"ERCC-00084",38.1666666666667,-0.241008099503795,0.826691141817009,0.668660985001213,-0.190324121892794,0.0513858441119417,3.54265192128033
"ERCC-00085",4.16666666666667,2.58496250072116,0.207108500076709,0.390078597713934,-1.57451246807805,1.90437075506644,3.54265192128033
"ERCC-00092",200.666666666667,1.70043971814109,0.000156334698849764,0.0246503467094224,-8.76351134357757,48.3148081601657,3.54265192128033
"ERCC-00095",24,1.39854937649027,0.0030254579865181,0.0752942715773166,-5.80069279845738,18.4318386287414,3.54265192128033
"ERCC-00096",10188.5,-0.113979350830057,0.801509257784922,0.662445789954298,-0.221258756425411,0.0678172081413006,3.54265192128033
"ERCC-00099",31.5,-0.46948528330122,0.0773099758474582,0.263153173536599,-2.55993227806142,4.17897465822321,3.54265192128033
"ERCC-00108",831.333333333333,1.63656369720837,5.57305963015543e-05,0.0163609107713849,-9.79498125660956,65.6126090041299,3.54265192128033
"ERCC-00109",1.33333333333333,-2,0.876806317257692,0.679980716630806,-0.131469157912776,0.0257162275873863,3.54265192128033
"ERCC-00111",635.333333333333,-0.795942313638543,0.0551338117366774,0.23312753728163,-2.89799210789134,5.13648419090446,3.54265192128033
"ERCC-00112",82.3333333333333,-1.59825932333461,0.0182842022798277,0.14563579722886,-4.00171785535858,8.99686076543423,3.54265192128033
"ERCC-00113",4638,-0.685950720427382,0.0376895818188618,0.199747493585457,-3.27837156704557,6.33321741480159,3.54265192128033
"ERCC-00116",89.6666666666667,1.45567948377619,0.000270408702005243,0.0313579574530693,-8.21557603234124,40.8811624763954,3.54265192128033
"ERCC-00130",13726.6666666667,1.92886963842753,4.01389039623516e-05,0.0150578224563468,-10.1231645203413,72.1862661630659,3.54265192128033
"ERCC-00131",76,2.20645087746743,4.0438007412873e-05,0.0150578224563468,-10.1157404377047,72.0311414486607,3.54265192128033
"ERCC-00136",476.5,1.9075537512354,9.44071186522174e-05,0.0228243092741537,-9.26789407820451,56.1829781890952,3.54265192128033
"ERCC-00143",5.16666666666667,-1.73696559416621,0.640004799935093,0.608233577782792,-0.446279602757961,0.237296667183889,3.54265192128033
"ERCC-00144",11.3333333333333,1.26303440583379,0.0216148341507003,0.157233572317484,-3.83437543377191,8.33206554478048,3.54265192128033
"ERCC-00145",987.166666666667,-0.867837819044743,0.004419835034496,0.086282528433298,-5.42165290610125,16.0462007286299,3.54265192128033
"ERCC-00148",10.5,0.137503523749935,0.640321880413653,0.608233577782792,-0.445784290913086,0.236840151404787,3.54265192128033
"ERCC-00154",3.33333333333333,Inf,0.180587026085603,0.368224193562212,-1.71154247842244,2.1767770133132,3.54265192128033
"ERCC-00157",15,-1.07800251200127,0.0572890460124598,0.236522329594385,-2.8596458426036,5.02299696781241,3.54265192128033
"ERCC-00158",1.16666666666667,Inf,0.865031333826908,0.67648725754516,-0.144989548628984,0.0309275257734208,3.54265192128033
"ERCC-00160",22.3333333333333,-1.08746284125034,0.176404781378794,0.36497540974923,-1.73497403045482,2.22475387879221,3.54265192128033
"ERCC-00162",72.5,-0.669175504624241,0.0325749564256449,0.187701833918446,-3.4242114936346,6.82768825249795,3.54265192128033
"ERCC-00163",24.1666666666667,-1.58496250072116,0.00932384657499579,0.111236602099369,-4.67518001279217,12.0036158840777,3.54265192128033
"ERCC-00165",72.5,-1.38702312310925,0.00929471152704288,0.111236602099369,-4.67830969357351,12.0189176718756,3.54265192128033
"ERCC-00168",1.5,0,0.255507482217452,0.422824488390281,-1.36450358515874,1.51408093576457,3.54265192128033
"ERCC-00170",10.6666666666667,2.32192809488736,0.0135869681699538,0.128226037149277,-4.2986441684266,10.2545703455325,3.54265192128033
"ERCC-00171",3888,-0.0910249656663318,0.975344854517935,0.7039792341837,-0.0249641735788364,0.00102049036721499,3.54265192128033
"A1BG",34.3333333333333,-1.70043971814109,0.263701537899939,0.427961824587858,-1.33293735363406,1.45829174434143,3.54265192128033
"A1CF",762.166666666667,0.131789872555542,0.0090138153430689,0.109922425715183,-4.70899684049386,12.1696454892481,3.54265192128033
"A1I3",180872.833333333,-0.0105001583801396,0.909006390610249,0.689094278129603,-0.0954031544550604,0.0139680164990691,3.54265192128033
"A2LD1",277.5,-0.474743745403111,0.00144805041662269,0.0541044292029023,-6.53753716751516,23.8235156255613,3.54265192128033
"A2M",1936.16666666667,2.99925152006576,0.000947107959178453,0.0465296965184876,-6.96209747003144,27.4474728334748,3.54265192128033
"A3GALT2",6,-1.73696559416621,0.171691367237655,0.361687093463231,-1.76205679051593,2.2807149498486,3.54265192128033
"AAAS",72.5,0.0558532347335179,0.395926337212207,0.504419481073208,-0.926527102171883,0.810065945646578,3.54265192128033
"AACS",37,-1.2684888359259,0.825500381620569,0.668415822547139,-0.191765553331851,0.0521084325521996,3.54265192128033
"AADAC",886.5,0.271894382754022,0.102449956422788,0.29026759475394,-2.27838082964833,3.45294206964926,3.54265192128033
"AADACL1",273.5,0.956931278108114,0.0558527964238058,0.234145956283223,-2.88503568446425,5.09799656858433,3.54265192128033
"AADAT",2467,0.301497218879625,0.175850885302839,0.364563499921648,-1.73811888565435,2.23122411757968,3.54265192128033
"AAGAB",95.6666666666667,0.415037499278844,0.454962947020086,0.533431411959371,-0.787539298467897,0.620320422696692,3.54265192128033
"AAK1",74.8333333333333,-0.19793937761191,0.120697613168304,0.307925009386549,-2.11446692598467,3.05888806847391,3.54265192128033
"AAMP",1504,0.184138860662012,0.906177242048737,0.688045162538391,-0.0985203606721127,0.0148550562220986,3.54265192128033
"AARD",1.16666666666667,-1,0.197967615758997,0.382965128658435,-1.61965181843721,1.99256341007552,3.54265192128033
"AARS",3273.83333333333,0.102741340045045,0.408527000754528,0.510216861403092,-0.895197269548106,0.765775357875964,3.54265192128033
"AARS2",161.166666666667,-0.0588936890535683,0.913792148696885,0.690129682312421,-0.0901521418171206,0.0125305933925164,3.54265192128033
"AARSD1",162,-0.299560281858908,0.0526917202419225,0.228852395515688,-2.94329694693704,5.27221493099854,3.54265192128033
"AASDHPPT",406.833333333333,0.292328712627834,0.875866218776919,0.679658294944423,-0.13254191799956,0.0261141083076294,3.54265192128033
"AASS",3146.5,0.125815939322418,0.0601913183747682,0.24002430579332,-2.81022715011078,4.87861108206718,3.54265192128033
"AATF",149.333333333333,0.457989644463391,0.705363574417453,0.631050128614656,-0.349041900708191,0.154258692017515,3.54265192128033
"AATK",24.1666666666667,0.556393348524385,0.995878059950086,0.709358093645293,-0.00413045866166445,2.85124469328326e-05,3.54265192128033
"ABAT",1588.16666666667,-0.0717749803503001,0.121251615645316,0.308454578840868,-2.1098874243435,3.04817505855843,3.54265192128033
"ABCA1",1100,-0.0568810219318898,0.719696589935521,0.634633492776225,-0.328925558654508,0.138831287720924,3.54265192128033
"ABCA17",4.16666666666667,-0.415037499278844,0.948392565634262,0.69788612761074,-0.0529867636720303,0.00447697497244555,3.54265192128033
"ABCA2",696,0.0272582070444241,0.865973863736816,0.676881729276679,-0.143900551317617,0.0304921026339702,3.54265192128033
"ABCA4",24.6666666666667,1,0.0751913336347296,0.259858347437011,-2.58771929888649,4.25408273902239,3.54265192128033
"ABCA5",50.1666666666667,0.199308808223407,0.093242965908304,0.281039407979457,-2.37254665592212,3.68875886403424,3.54265192128033
"ABCA7",46.3333333333333,-0.473931188332412,0.153227768774364,0.344629000419974,-1.87582977978265,2.52176667486696,3.54265192128033
"ABCB10",302.666666666667,-0.535113951270594,0.0422102651915448,0.208389417342041,-3.16509183653642,5.96304006651556,3.54265192128033
"ABCB11",2107.5,-0.0387374928104389,0.0541400655744245,0.231666496107116,-2.91618078359567,5.19076095557973,3.54265192128033
"ABCB1A",237.166666666667,0.291603558030565,0.172260033349073,0.362093110652425,-1.75875012202381,2.27385316916331,3.54265192128033
"ABCB1B",61.6666666666667,1,0.283748439539647,0.440807298798618,-1.25966720962139,1.33173545025252,3.54265192128033
"ABCB4",2095.66666666667,-0.169045577434044,0.00734928556785016,0.104157116151256,-4.91315217213482,13.2049738016077,3.54265192128033
"ABCB6",834.333333333333,0.528315486027648,0.105131876242456,0.291658461934858,-2.25253975267402,3.38944115615212,3.54265192128033
"ABCB7",278.666666666667,-0.35474672008549,0.00902672649879468,0.109922425715183,-4.70756549125354,12.1625871002289,3.54265192128033
"ABCB8",205.5,0.072979445357106,0.485772832010942,0.547167946433677,-0.722014188204022,0.537131442736426,3.54265192128033
"ABCB9",14,-2.28010791919273,0.0117456215320526,0.120235378572195,-4.44427474340784,10.9098378365414,3.54265192128033
"ABCC1",40.1666666666667,0.841302253980942,0.339971819365524,0.473373286068553,-1.07889254902606,1.03743718435546,3.54265192128033
"ABCC10",174,0.141355849245541,0.368852572209806,0.489523734536601,-0.997358248083065,0.913334225072486,3.54265192128033
"ABCC2",3429.83333333333,-0.0320693082091363,0.687109090223659,0.624437448495133,-0.375262207191754,0.175301445481656,3.54265192128033
"ABCC3",556.666666666667,3.52886793865023,1.43689495447233e-06,0.00295281913144063,-13.4530260541153,184.062399064686,3.54265192128033
"ABCC4",148,0.0465425859370301,0.0488066472010968,0.221111516201784,-3.01988876226197,5.50578820568364,3.54265192128033
"ABCC5",152.5,-0.0729315224538514,0.018014143543844,0.144888708346769,-4.01659807719203,9.05747598920709,3.54265192128033
"ABCC6",5943.33333333333,-0.330203717694587,0.0590538326518001,0.23911032674654,-2.82930583324942,4.93410449886143,3.54265192128033
"ABCC8",61.5,-0.338801913451759,0.250419255841778,0.419662850768485,-1.38461874238628,1.55002683561831,3.54265192128033
"ABCC9",293.833333333333,-0.523337114625733,0.540673613604076,0.569856736781545,-0.614939484221288,0.410527788662063,3.54265192128033
"ABCD1",584.666666666667,-0.632964963943094,0.768104299927688,0.65046973902616,-0.263829747857918,0.0934480320507002,3.54265192128033
"ABCD2",33.3333333333333,-0.67137725253863,0.00720493407227583,0.103494255841794,-4.93298919984652,13.308657260835,3.54265192128033
"ABCD3",3643,-0.317696428209523,0.00358157955598389,0.0800015868211619,-5.63195135912174,17.3397682074677,3.54265192128033
"ABCD4",60.5,-0.459431618637297,0.294999816604174,0.4479047243854,-1.22078054432328,1.26625269240246,3.54265192128033
"ABCE1",1220.66666666667,0.0838071737292161,0.98434389232236,0.705842539850364,-0.0157799589177766,0.00041139737930276,3.54265192128033
"ABCF1",800.333333333333,0.224372785464688,0.991951860520083,0.708321707378348,-0.00808070057630016,0.000108701436679788,3.54265192128033
"ABCF2",395,-0.219678036639412,0.705015482476036,0.630876035919118,-0.34953551545209,0.154645179526871,3.54265192128033
"ABCF3",628.333333333333,0.280944603691561,0.851873049017974,0.67471600533262,-0.160317766754976,0.0373414186919038,3.54265192128033
"ABCG1",187.333333333333,0.588685586763874,0.883573604357828,0.681611054551519,-0.123780680723224,0.0229446483423579,3.54265192128033
"ABCG2",126.333333333333,-0.225420114034017,0.818015372022544,0.666488587880216,-0.200874150352363,0.0567732535233087,3.54265192128033
"ABCG3",1022.5,-0.909064966842855,0.0250552755296382,0.168391659583965,-3.68667087363877,7.7703679088237,3.54265192128033
"ABCG3L1",24.1666666666667,-0.111031312388744,0.647893252380966,0.610883520827201,-0.434029330179986,0.226102661172092,3.54265192128033
"ABCG3L2",1.33333333333333,Inf,0.293876191309568,0.447759461087053,-1.22459671833321,1.27262679599249,3.54265192128033
"ABCG3L3",51.6666666666667,-0.127755547198373,0.289064358803265,0.444027050235726,-1.24110592084153,1.30033270721741,3.54265192128033
"ABCG3L4",34.5,-0.55019708256048,0.402815812102211,0.507652232501836,-0.909275863440949,0.785571255649044,3.54265192128033
"ABCG4",1.16666666666667,0,0.310284939254248,0.456840802555959,-1.17026424478613,1.18295237475548,3.54265192128033
"ABCG5",572.333333333333,-0.32104000926936,0.200991880695076,0.38470708331088,-1.6044907662908,1.96277292916852,3.54265192128033
"ABCG8",262.333333333333,-1.0413407953809,0.0559377453759799,0.234145956283223,-2.88351589634699,5.09349152383259,3.54265192128033
"ABHD1",498.5,-0.742667953530389,0.000680320146183211,0.0414503739244315,-7.29294706737658,30.570035198637,3.54265192128033
"ABHD10",38.1666666666667,-0.039528364186638,0.33916171204435,0.473248900527001,-1.08127825866324,1.04115093277805,3.54265192128033
"ABHD12",277.833333333333,0.034905614948201,0.467682374107604,0.539007191742871,-0.759965901281581,0.584805762124863,3.54265192128033
"ABHD13",370,0.803308088994902,0.582683735871213,0.586896251545322,-0.540110716890377,0.32945854801412,3.54265192128033
"ABHD14A",90,0.883485991273576,0.198366008963409,0.383264531985152,-1.61764142459857,1.98860328970572,3.54265192128033
"ABHD14B",4142.66666666667,0.157013193386563,0.876696519811826,0.679980716630806,-0.131594390040935,0.0257625353666744,3.54265192128033
"ABHD15",304.333333333333,0.873042825124846,0.804054384500125,0.663254093385954,-0.218088369677725,0.0660456882795182,3.54265192128033
"ABHD16A",401.833333333333,0.374065718222537,0.0640652744735508,0.245394480975111,-2.74785280173178,4.6993502220838,3.54265192128033
"ABHD2",2602.33333333333,0.123956991911987,0.00693036029061006,0.101365767951628,-4.97184347714474,13.5133581614304,3.54265192128033
"ABHD3",12.8333333333333,1,0.273695037094668,0.434945824062902,-1.29574079574635,1.39352819984516,3.54265192128033
"ABHD4",690.333333333333,0.347729588073808,0.103296226998096,0.290509157380001,-2.2701544282274,3.43267045072095,3.54265192128033
"ABHD5",302.5,0.374848409163144,0.15968148218965,0.351300405683573,-1.83457418421225,2.43324355971718,3.54265192128033
"ABHD6",535.833333333333,-0.524299718814531,0.00190055342932296,0.0638168404602001,-6.26561015663208,21.7090991775271,3.54265192128033
"ABHD8",31.3333333333333,-3.27301849440642,0.00696215394754612,0.101649920868258,-4.96726637729124,13.4891321613516,3.54265192128033
"ABI1",159.833333333333,0.14957635605051,0.502751637386153,0.553015364709082,-0.6876589934751,0.495213027075589,3.54265192128033
"ABI2",75,0.0204641025597159,0.452537119137136,0.532015892349437,-0.792885487964244,0.627290328662384,3.54265192128033
"ABI3",80.6666666666667,-0.118644496498619,0.244682350209872,0.41572734988118,-1.40779443941493,1.5918217506162,3.54265192128033
"ABL1",553.166666666667,0.64013274784708,0.0166823423674253,0.139629017126352,-4.09340446220911,9.37433193598439,3.54265192128033
"ABL2",34.3333333333333,-0.378511623253729,0.126322323919383,0.314657425035554,-2.06891851212209,2.9530453658799,3.54265192128033
"ABLIM2",12.6666666666667,1.41503749927884,0.886388426988393,0.682220306165224,-0.120600019269756,0.0218395349512718,3.54265192128033
"ABLIM3",364.833333333333,3,0.30348585063214,0.4529968571266,-1.19242029022129,1.21924012100959,3.54265192128033
"ABO",6.33333333333333,Inf,0.000588086524668599,0.0392558444672348,-7.43863647009433,32.0347570540099,3.54265192128033
"ABO2",5.66666666666667,0.263034405833794,0.761277689477041,0.647594184777116,-0.272757086922275,0.0992430680012248,3.54265192128033
"ABP1",4,-0.736965594166206,0.705465924859788,0.631073011464518,-0.348896808133125,0.154145159760342,3.54265192128033
"ABR",90.1666666666667,0.321928094887363,0.41809344276339,0.514634336555116,-0.872050324159514,0.733611308505508,3.54265192128033
"ABT1",121.333333333333,0.567888987362215,0.397112678964001,0.505069816042719,-0.923535212460159,0.805799150520955,3.54265192128033
"ABTB1",386.5,0.511113470833891,0.460952134853615,0.535930311621174,-0.774461070327031,0.603384737632837,3.54265192128033
"ABTB2",740,0.161618182321771,0.0841039882880817,0.270932183482269,-2.4757012899638,3.95513243555796,3.54265192128033
"ACAA1A",1125.66666666667,0.249978253008347,0.357324596076801,0.483593440967904,-1.02911067759604,0.961008827975456,3.54265192128033
"ACAA2",9139,0.0562979686964695,0.0263543170458805,0.170845809240645,-3.63612318265594,7.58338769283787,3.54265192128033
"ACACA",1121.16666666667,-0.706500313439154,0.398847620790658,0.505867527063603,-0.919175837816017,0.799596157422307,3.54265192128033
"ACACB",751.833333333333,-0.266536094545346,0.350384635255199,0.479180412405149,-1.04872377003884,0.990876392872747,3.54265192128033
"ACAD10",278,0.854906851537624,0.170607057101256,0.360845161026749,-1.76839227841872,2.29388464400395,3.54265192128033
"ACAD11",4688.5,0.0430558674853057,0.00726228339553979,0.103819077411021,-4.92506098230365,13.2671515861178,3.54265192128033
"ACAD9",725.5,0.626514990165662,0.00400436241002187,0.084219726397308,-5.52037090963165,16.6443292509041,3.54265192128033
"ACADL",5678.33333333333,0.185765304264502,0.218188426444666,0.39780729466782,-1.52239624803175,1.8044338731186,3.54265192128033
"ACADM",8139.5,-0.012383724455832,0.035533200565004,0.195442108076634,-3.33728779237002,6.5305167496965,3.54265192128033
"ACADS",2026.5,0.483881659265389,0.463166205426542,0.537176244676465,-0.769669314308684,0.5972205891543,3.54265192128033
"ACADSB",1072.16666666667,-0.325268722724546,0.562877570531778,0.579128128809782,-0.574693133581083,0.366130075505776,3.54265192128033
"ACADVL",3843.16666666667,0.171098674037257,0.053872982854521,0.23100465261563,-2.92112617247455,5.20556838127194,3.54265192128033
"ACAP1",31.1666666666667,0.0506260730699681,0.116660405671649,0.305105906217724,-2.14848808027842,3.13897662573003,3.54265192128033
"ACAP2",248.166666666667,0.024982356557337,0.0629029453700767,0.243090086405954,-2.76616229013872,4.75162843392046,3.54265192128033
"ACAP3",227.5,0.00737953036559791,0.923852001805742,0.691437990971793,-0.0792033913751372,0.00976659011003113,3.54265192128033
"ACAT1",3663.16666666667,0.789325129195813,0.824761157438262,0.66832972339733,-0.192661440697887,0.0525597031148921,3.54265192128033
"ACAT3",348.5,-0.191406535836661,0.305215230269673,0.454258408983652,-1.18673807822953,1.20989672226418,3.54265192128033
"ACBD3",467.833333333333,0.0319193338747521,0.680760751999298,0.622844699178091,-0.384544353209555,0.182996754214771,3.54265192128033
"ACBD4",291,-0.343007813006191,0.242491622588152,0.414009528419362,-1.41678811522957,1.608150163805,3.54265192128033
"ACBD5",602.166666666667,0.335326933752691,0.0597172618243151,0.239685494236265,-2.81813415759145,4.90157206764608,3.54265192128033
"ACBD6",207.833333333333,0.498602215917975,0.103673030455957,0.290509157380001,-2.26651327032017,3.42371467457006,3.54265192128033
"ACCN1",5.66666666666667,-0.15200309344505,0.197747729184961,0.382965128658435,-1.6207631556622,1.99475383727889,3.54265192128033
"ACCN2",1.83333333333333,-Inf,0.0785496838840193,0.264896983847989,-2.54402393868047,4.13625809467387,3.54265192128033
"ACCN5",6.16666666666667,-0.678071905112638,0.177589215159563,0.366411483085243,-1.72828217572084,2.21101048067841,3.54265192128033
"ACD",175.333333333333,0.154885601978171,0.228709314159306,0.405432512915569,-1.47530345224442,1.71587394866793,3.54265192128033
"ACE",19.6666666666667,1.32192809488736,0.136330247764545,0.323976477775242,-1.99267504439746,2.77939640066128,3.54265192128033
"ACE2",4.83333333333333,0,0.0885090476840501,0.276107921048536,-2.42465049847568,3.8222457035245,3.54265192128033
"ACER2",549,1.2464378953031,0.046067284881649,0.216137603725545,-3.07765223639987,5.68540144882968,3.54265192128033
"ACIN1",1035.33333333333,0.10499725128251,0.488263305607837,0.5482091461441,-0.716900457967714,0.530816550314863,3.54265192128033
"ACLY",3865,-1.68351474203161,0.708598027856575,0.632126454529509,-0.344466869709344,0.150694484882059,3.54265192128033
"ACMSD",98.8333333333333,-1.6724253419715,0.728862433787893,0.637383431541568,-0.316270270146979,0.129455080021657,3.54265192128033
"ACN9",11.1666666666667,0.263034405833794,0.543469013556207,0.57134794153864,-0.609782586822231,0.404738106727415,3.54265192128033
"ACNAT2",2191.66666666667,-1.28987048388734,0.0199845289942392,0.151656831243931,-3.91279685506059,8.63977963538511,3.54265192128033
"ACO1",2714,0.0804620281082791,0.0610421605729726,0.241118000917748,-2.79619049661381,4.83798192593398,3.54265192128033
"ACO2",2009.16666666667,0.777607578663552,0.858428816341231,0.67503212494017,-0.152651518400082,0.0340674773644673,3.54265192128033
"ACOT1",107.5,Inf,0.00340685619050537,0.0794792042781777,-5.6819653512014,17.6583127421774,3.54265192128033
"ACOT12",1721.33333333333,0.251674543669246,0.0440644776546378,0.212190982027605,-3.12210131647472,5.8256647668014,3.54265192128033
"ACOT13",94,-0.595850816863893,0.710896455903919,0.632675501618625,-0.34122849142427,0.148191250230239,3.54265192128033
"ACOT2",1264,-0.142740172116081,0.00379772440473132,0.0817767565187402,-5.57335323248678,16.9719505294036,3.54265192128033
"ACOT3",523,0.324434950497937,0.00624633590216571,0.0986174027099652,-5.07576024280235,14.0715155817299,3.54265192128033
"ACOT4",847.166666666667,-0.360589715256467,0.00663914836320944,0.0994304708035541,-5.01477158227242,13.7420356481186,3.54265192128033
"ACOT5",355.833333333333,-3.86294724802092,0.00884423017863063,0.109158051180389,-4.7279899897957,12.2635661035261,3.54265192128033
"ACOT7",363,-0.266432982295659,0.0108641463020559,0.117080484993355,-4.52228724157239,11.2717142857259,3.54265192128033
"ACOT8",138.333333333333,0.366782330671623,0.341947584575292,0.474879058153219,-1.07309781514103,1.02843606814173,3.54265192128033
"ACOT9",60.6666666666667,0.0269670476002695,0.943882101080923,0.696911063584405,-0.0577540135591584,0.00529537799152175,3.54265192128033
"ACOX1",8108,0.0828003050525119,0.0151444304705634,0.133900817065408,-4.19012244032304,9.78296900306342,3.54265192128033
"ACOX2",6127.16666666667,0.31404716980563,0.0197084494268591,0.151015754023277,-3.92670783027491,8.69506501206996,3.54265192128033
"ACOX3",3342,0.115945093227795,0.158714621909551,0.350081596416347,-1.84064752015807,2.44619556284455,3.54265192128033
"ACP1",98.3333333333333,-0.578359765896908,0.0822789998777346,0.269240994822842,-2.497639369379,4.01288013603127,3.54265192128033
"ACP2",1166.16666666667,-0.310929095938105,0.0123419907524439,0.12236493706297,-4.39474794835887,10.6840606308559,3.54265192128033
"ACP6",270,0.0244530437245389,0.960695689324907,0.699895290813679,-0.0400975805912841,0.00259496902827159,3.54265192128033
"ACPL2",249.166666666667,-0.100632363106492,0.220030870850084,0.39890907772115,-1.51398742042815,1.78849912724909,3.54265192128033
"ACPP",114.333333333333,-0.74688106303129,0.0214864971602913,0.156855245699462,-3.84033058020388,8.35519886082702,3.54265192128033
"ACPT",2,1.58496250072116,0.487903380235837,0.547966359548925,-0.717637884051864,0.531725576515455,3.54265192128033
"ACRBP",22.6666666666667,-0.280107919192735,0.731030763887265,0.637668834552926,-0.313299735456792,0.127291823400634,3.54265192128033
"ACSBG1",32.5,0.476438043942987,0.610157822772745,0.598722371158167,-0.494037629421583,0.282821645093126,3.54265192128033
"ACSF2",1104.83333333333,-0.241621099317941,0.0894201168874796,0.277174353753264,-2.41440960100338,3.7958389408526,3.54265192128033
"ACSL1",41087.6666666667,-0.187913627096149,0.0106115875842868,0.115789131098442,-4.54580870660857,11.3823406507784,3.54265192128033
"ACSL3",229.5,-1.04570693911576,0.740336150043259,0.639822315726222,-0.3006509391121,0.118243083469018,3.54265192128033
"ACSL4",6884.16666666667,0.826056346820295,0.0451657360062379,0.214602514434263,-3.09741653257072,5.74754813255926,3.54265192128033
"ACSL5",2513.33333333333,-0.627956810861381,0.686718810943933,0.624395931401137,-0.375830370481921,0.175768832307026,3.54265192128033
"ACSM2A",885.5,1.61270749120406,0.00116618579917314,0.0494126147897072,-6.75401685625847,25.6200545364515,3.54265192128033
"ACSM3",766.5,0.980163584345831,0.288796253733529,0.443886538087062,-1.24203384388441,1.30189625426818,3.54265192128033
