"Feature","MnCnt","Pval","LogPval","F.stat","Fold","Den.df"
"Sim0.5Fold1",1.83333333333333,0.0226819119950202,-3.78618750054449,8.13038509003873,0.5,3.57278746333691
"Sim0.5Fold2",2.5,0.561273348333907,-0.577547240196019,0.369085066746509,0.5,3.57278746333691
"Sim0.5Fold3",4.33333333333333,0.0700222907694491,-2.65894164806034,4.44374701966277,0.5,3.57278746333691
"Sim0.5Fold4",4.66666666666667,0.271863766225375,-1.30245419762367,1.40426076145606,0.5,3.57278746333691
"Sim0.5Fold5",6.5,0.843220959744692,-0.170526244121753,0.041891036382881,0.5,3.57278746333691
"Sim0.5Fold6",8.66666666666667,0.115543497380428,-2.15810821922018,3.15853924742286,0.5,3.57278746333691
"Sim0.5Fold7",10.6666666666667,0.284529089298786,-1.25691978354672,1.32626667059719,0.5,3.57278746333691
"Sim0.5Fold8",13.5,0.13105758587353,-2.03211846555012,2.86592066740361,0.5,3.57278746333691
"Sim0.5Fold9",18,0.403520131289703,-0.907528900844556,0.782737893022421,0.5,3.57278746333691
"Sim0.5Fold10",22.3333333333333,0.0074366134179807,-4.9013397195209,13.1083444590969,0.5,3.57278746333691
"Sim0.5Fold11",26.5,0.0153113396670574,-4.17916157039363,9.71471120493793,0.5,3.57278746333691
"Sim0.5Fold12",33.8333333333333,0.000521948132263367,-7.55794233849865,33.1230461685179,0.5,3.57278746333691
"Sim0.5Fold13",36.3333333333333,0.162510337894733,-1.81701366142213,2.3938942640678,0.5,3.57278746333691
"Sim0.5Fold14",42.8333333333333,0.0100069027660629,-4.60448014751312,11.6325235569988,0.5,3.57278746333691
"Sim0.5Fold15",57.1666666666667,0.000901071932510841,-7.01192546723764,27.7829366073425,0.5,3.57278746333691
"Sim0.5Fold16",62.5,0.00832443455086399,-4.78856016724056,12.5336847731513,0.5,3.57278746333691
"Sim0.5Fold17",71,0.0130824143477097,-4.33648636682823,10.398376224849,0.5,3.57278746333691
"Sim0.5Fold18",85.3333333333333,0.000340316306992143,-7.98563505814579,37.8805847340434,0.5,3.57278746333691
"Sim0.5Fold19",70,0.0686936605946883,-2.67809836065368,4.49690663657182,0.5,3.57278746333691
"Sim0.5Fold20",123.333333333333,0.0104650969734658,-4.55970965667075,11.4200541196483,0.5,3.57278746333691
"Sim0.5Fold21",115.5,0.00103699084952529,-6.87143217376086,26.5295425624369,0.5,3.57278746333691
"Sim0.5Fold22",96.1666666666667,0.00015543715106815,-8.76926908124016,48.1268287249,0.5,3.57278746333691
"Sim0.5Fold23",138.666666666667,0.00183067920621583,-6.30306823005067,21.9105886863346,0.5,3.57278746333691
"Sim0.5Fold24",175.166666666667,0.00143596649213259,-6.54591714279785,23.7991063435388,0.5,3.57278746333691
"Sim0.5Fold25",147.5,0.028690816677079,-3.55117818382833,7.26191543814533,0.5,3.57278746333691
"Sim0.5Fold26",147.666666666667,0.0359174127797446,-3.32653306543219,6.48339567227859,0.5,3.57278746333691
"Sim0.5Fold27",226.333333333333,0.00143296949246926,-6.54800641963749,23.8158887455895,0.5,3.57278746333691
"Sim0.5Fold28",225.333333333333,2.03360363864262e-05,-10.8031160542571,87.1239299953621,0.5,3.57278746333691
"Sim0.5Fold29",244.833333333333,0.00975604624684186,-4.629868058291,11.7541580292723,0.5,3.57278746333691
"Sim0.5Fold30",290.333333333333,0.000474525511881889,-7.65319517553899,34.136442110964,0.5,3.57278746333691
"Sim0.5Fold31",266.166666666667,3.04306931021739e-05,-10.4000588173784,77.6467837863617,0.5,3.57278746333691
"Sim0.5Fold32",289.5,0.0122483235412255,-4.40236620513424,10.6934840193549,0.5,3.57278746333691
"Sim0.5Fold33",352.166666666667,0.000341971530838042,-7.98078306753019,37.8235337643991,0.5,3.57278746333691
"Sim0.5Fold34",318.166666666667,0.0139940314126124,-4.2691243679409,10.1020544442456,0.5,3.57278746333691
"Sim0.5Fold35",391.666666666667,0.000412052675811062,-7.79435936287702,35.6861311665506,0.5,3.57278746333691
"Sim0.5Fold36",357.833333333333,0.002047475005547,-6.19114794961461,21.0804907155146,0.5,3.57278746333691
"Sim0.5Fold37",440.5,5.39179540613918e-05,-9.8280470360454,65.8173610812189,0.5,3.57278746333691
"Sim0.5Fold38",508,0.000236123550409731,-8.35115537124146,42.3962418567812,0.5,3.57278746333691
"Sim0.5Fold39",649.833333333333,0.000388251919576156,-7.85385615177215,36.3568458545334,0.5,3.57278746333691
"Sim0.5Fold40",555.5,0.019766135244547,-3.9237851467695,8.66575082682056,0.5,3.57278746333691
"Sim0.5Fold41",707.833333333333,0.00359086571772244,-5.62936195855532,17.2682890210899,0.5,3.57278746333691
"Sim0.5Fold42",890.166666666667,0.0100411379850744,-4.6010648260147,11.6162243450352,0.5,3.57278746333691
"Sim0.5Fold43",746.833333333333,0.00281524323042546,-5.8727066159987,18.8496927778433,0.5,3.57278746333691
"Sim0.5Fold44",1257.83333333333,0.000850426709793252,-7.06977232292407,28.312752526597,0.5,3.57278746333691
"Sim0.5Fold45",1299.66666666667,0.00045236048191461,-7.70103116962745,34.6551014810768,0.5,3.57278746333691
"Sim0.5Fold46",1650,0.000144156336369336,-8.84461217806941,49.2285901819067,0.5,3.57278746333691
"Sim0.5Fold47",1958.66666666667,0.005583658112385,-5.18791114168856,14.6495521805044,0.5,3.57278746333691
"Sim0.5Fold48",2922,0.00287617645612709,-5.85129348630202,18.7063762332531,0.5,3.57278746333691
"Sim0.5Fold49",7452,0.00407719733879969,-5.50234545337314,16.4828243693855,0.5,3.57278746333691
"Sim4Fold1",1.83333333333333,0.871629773948119,-0.137390516389426,0.0279386513936948,4,3.57278746333691
"Sim4Fold2",2.33333333333333,0.330952453527221,-1.10578055885586,1.07897287036268,4,3.57278746333691
"Sim4Fold3",3.16666666666667,0.0949135799965943,-2.35478848564179,3.6396444388311,4,3.57278746333691
"Sim4Fold4",4.5,0.220410258615855,-1.5122646573426,1.78396266603742,4,3.57278746333691
"Sim4Fold5",5.16666666666667,0.0193002043174325,-3.94763959673186,8.76064776375953,4,3.57278746333691
"Sim4Fold6",6.16666666666667,0.027349179513138,-3.59906875008378,7.43431566834993,4,3.57278746333691
"Sim4Fold7",9.83333333333333,0.0159758018207006,-4.136680087759,9.5350870336627,4,3.57278746333691
"Sim4Fold8",9.5,0.122791850709404,-2.09726462777244,3.0157241412298,4,3.57278746333691
"Sim4Fold9",18.6666666666667,0.001581940605252,-6.44910295442997,23.0315729508897,4,3.57278746333691
"Sim4Fold10",12.3333333333333,0.00276064187835134,-5.89229206167199,18.9814959248339,4,3.57278746333691
"Sim4Fold11",35.3333333333333,0.00361731975374947,-5.62202192689227,17.2221683796429,4,3.57278746333691
"Sim4Fold12",35.8333333333333,0.00108708156021526,-6.82425864126111,26.1190679151638,4,3.57278746333691
"Sim4Fold13",26.1666666666667,0.00187235596792341,-6.28055776519844,21.7416381465503,4,3.57278746333691
"Sim4Fold14",41.8333333333333,0.000157766573181425,-8.75439400227418,47.9118906473944,4,3.57278746333691
"Sim4Fold15",62,0.000493994481060887,-7.61298621278028,33.7055360304624,4,3.57278746333691
"Sim4Fold16",59.8333333333333,0.000160357516207528,-8.73810475916295,47.6774868971588,4,3.57278746333691
"Sim4Fold17",69,2.86409159980818e-05,-10.46067423321,79.0083593907169,4,3.57278746333691
"Sim4Fold18",66.8333333333333,1.04804309456197e-05,-11.4660007591516,105.082125751008,4,3.57278746333691
"Sim4Fold19",85.1666666666667,0.00044372873569611,-7.72029713788089,34.8658561156821,4,3.57278746333691
"Sim4Fold20",86.3333333333333,0.00026877380204243,-8.22164041670484,40.745990501753,4,3.57278746333691
"Sim4Fold21",110.833333333333,0.000472893089712049,-7.65664122099882,34.1735863148636,4,3.57278746333691
"Sim4Fold22",123.833333333333,6.64847681522193e-06,-11.9211227798751,119.364561364846,4,3.57278746333691
"Sim4Fold23",142.5,3.82808624197557e-05,-10.1705604623816,72.6848585435482,4,3.57278746333691
"Sim4Fold24",142.5,0.000330487064832336,-8.01494303761595,38.2267588661696,4,3.57278746333691
"Sim4Fold25",135.166666666667,5.68632703480691e-05,-9.774860937601,64.8056413843963,4,3.57278746333691
"Sim4Fold26",195.666666666667,1.14884542907033e-06,-13.6767530946308,193.760168982239,4,3.57278746333691
"Sim4Fold27",176.833333333333,2.46911593937534e-05,-10.60906529768,82.4351221637945,4,3.57278746333691
"Sim4Fold28",226.333333333333,0.000152838450771334,-8.78612907171453,48.3714728160683,4,3.57278746333691
"Sim4Fold29",212.333333333333,2.44915919428065e-06,-12.9197657783173,157.425314611749,4,3.57278746333691
"Sim4Fold30",198.5,4.86222108305346e-05,-9.93143011848248,67.8251095460698,4,3.57278746333691
"Sim4Fold31",293.333333333333,2.65855757035503e-05,-10.5351417560402,80.7112240611912,4,3.57278746333691
"Sim4Fold32",238.333333333333,1.06123445536751e-06,-13.7560777469028,198.005347863574,4,3.57278746333691
"Sim4Fold33",294,3.41877882417235e-05,-10.2836420466155,75.0921609851505,4,3.57278746333691
"Sim4Fold34",356.166666666667,3.34533581117476e-05,-10.3053583844485,75.5627548849442,4,3.57278746333691
"Sim4Fold35",402.333333333333,9.2194787474212e-06,-11.5941920569808,108.93279574986,4,3.57278746333691
"Sim4Fold36",452.666666666667,3.37135580538312e-05,-10.297610485376,75.3945475929375,4,3.57278746333691
"Sim4Fold37",475.833333333333,4.08510401574097e-05,-10.1055782741327,71.3337124638111,4,3.57278746333691
"Sim4Fold38",407.333333333333,2.11621692853674e-06,-13.0658805310108,163.884745085937,4,3.57278746333691
"Sim4Fold39",617,2.91859102050447e-06,-12.7444095853623,149.99523041666,4,3.57278746333691
"Sim4Fold40",643.166666666667,1.2748156619636e-07,-15.8752940616525,351.610115788601,4,3.57278746333691
"Sim4Fold41",622.5,0.000144755698819002,-8.84046307220669,49.1673436506168,4,3.57278746333691
"Sim4Fold42",652.666666666667,0.000184054562410863,-8.60027830947141,45.7340743702105,4,3.57278746333691
"Sim4Fold43",947,0.000148788621616378,-8.81298390612095,48.763405873329,4,3.57278746333691
"Sim4Fold44",901.666666666667,2.59319156505266e-05,-10.5600360833744,81.2880031401375,4,3.57278746333691
"Sim4Fold45",1049.66666666667,5.77115233860169e-07,-14.3652238783154,233.745554527413,4,3.57278746333691
"Sim4Fold46",1476.66666666667,1.45614098746173e-05,-11.1371356878358,95.7798573422439,4,3.57278746333691
"Sim4Fold47",1710.16666666667,0.000151976302626482,-8.7917859530454,48.4538008566322,4,3.57278746333691
"Sim4Fold48",3421.83333333333,0.000316946568234821,-8.05677735275818,38.7255673871465,4,3.57278746333691
